slab,tile,gz,gy,gx,local_id,global_id,thickness_vox,tile_median_vox,ratio,n_ids_in_run,kind
z0,tile_y1792_x1344,47,1861,1460,1821,16009,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,33,2096,1752,1220,25354,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,15,1810,1642,141,15304,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,32,2119,1782,1409,25478,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,20,1990,1650,1370,25451,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,35,2246,1711,1537,25561,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,28,1850,1429,1394,25468,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,22,2119,1634,606,24932,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,35,1899,1410,1428,25490,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,21,2072,1371,1056,23926,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,28,2170,1451,1227,25359,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,22,2258,1551,700,25001,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,17,2004,1491,1589,25600,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,29,1943,1407,1251,25373,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,42,1890,1755,2047,25907,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,43,2100,1704,1737,25699,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,30,2187,1648,658,24971,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,36,1808,1561,1162,15733,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,19,1916,1524,206,24614,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,28,2126,1484,1222,25356,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,29,2039,1507,974,25185,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,23,1808,1601,900,15622,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,28,2089,1456,976,25187,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,31,1937,1594,517,24861,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,21,2069,1374,1101,23956,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,35,1903,1592,1204,25338,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,25,1959,1413,829,23993,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,34,2171,1703,1646,25643,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,14,2006,1811,521,24661,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,28,1987,1823,1401,25473,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,19,2214,1520,738,25028,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,24,2019,1563,1475,25523,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,35,1946,1790,2122,24661,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,35,1952,1797,2122,24661,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,14,2090,1447,1258,25379,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,22,2057,1785,1013,25208,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,35,1929,1523,1321,25420,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,21,2140,1786,1293,25404,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,23,1909,1620,676,24982,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,23,1916,1410,428,23474,24.5,14.5,1.69,7,split
z0,tile_y1792_x1344,18,1979,1650,519,24862,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,37,1958,1364,1471,24226,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,16,2135,1517,399,24768,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,39,2214,1728,1267,25387,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,46,2126,1776,1808,25744,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,40,2098,1489,1484,25528,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,25,2232,1651,1493,25533,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,28,1958,1543,637,24951,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,33,2180,1500,982,25191,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,39,1875,1634,1796,15335,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,29,2146,1458,981,25190,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,17,2171,1714,1018,25213,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,38,1926,1635,1318,25418,24.5,14.5,1.69,1,fused
z0,tile_y1792_x1344,39,2227,1627,1493,25533,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,23,2216,1584,613,24939,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,29,1985,1447,759,25043,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,26,2279,1413,1271,23444,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,24,2288,1826,463,24760,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,24,2106,1625,534,24875,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,45,2234,1518,1653,25251,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,40,1844,1597,960,15654,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,30,1862,1712,2004,25880,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,38,2148,1372,1897,24463,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,24,2016,1539,522,24863,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,37,1807,1560,1579,15895,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,23,1970,1717,436,24797,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,39,1889,1723,1546,25565,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,33,2008,1803,1050,24661,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,19,2252,1735,819,25087,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,22,1897,1360,872,23310,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,42,2248,1677,856,25113,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,17,2069,1737,572,24904,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,27,1999,1664,1177,25318,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,46,2226,1503,1813,25748,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,19,1916,1753,827,25090,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,40,2122,1463,1778,25724,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,34,2066,1815,1523,25551,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,46,2176,1548,1928,25824,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,31,2015,1834,2122,24661,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,37,1852,1706,1760,15986,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,17,1845,1498,867,15605,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,31,1932,1643,1628,25625,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,17,2106,1573,492,24844,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,27,2143,1755,888,25132,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,23,1864,1799,791,15337,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,35,2073,1459,489,24843,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,33,1938,1484,1207,25341,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,22,2252,1481,855,25112,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,23,1922,1800,1171,25090,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,20,2179,1526,578,24910,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,29,2177,1455,1151,25197,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,24,1818,1552,789,15571,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,20,2152,1796,771,25053,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,24,2180,1610,692,24994,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,29,2016,1482,1555,25574,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,33,2089,1368,491,23504,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,20,2239,1789,359,24743,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,14,2263,1705,1497,24754,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,43,2277,1816,1160,25310,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,25,2204,1386,848,23759,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,29,2216,1544,1194,25332,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,34,2100,1749,807,25075,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,38,2136,1460,1778,25724,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,27,1957,1390,1367,24137,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,35,1807,1438,1351,15760,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,25,1897,1561,826,25089,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,29,2052,1618,719,25011,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,18,1902,1560,912,25143,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,24,2050,1441,1138,25293,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,31,1908,1424,1428,25490,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,17,2278,1513,381,24758,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,34,1829,1622,1721,15966,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,18,2032,1417,1405,23675,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,25,2047,1463,1377,25456,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,30,2125,1553,1643,25640,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,17,2066,1558,836,25097,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,20,2015,1400,1094,23952,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,35,1932,1601,1663,25652,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,30,1826,1666,1419,15845,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,27,1885,1556,826,25089,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,16,2268,1385,949,23845,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,35,1911,1427,1428,25490,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,22,2172,1604,843,25104,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,21,2149,1663,812,25080,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,19,1959,1825,1049,25232,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,22,2059,1829,2050,25013,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,26,2120,1508,1222,25356,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,35,1906,1703,1043,25227,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,23,2063,1430,1481,25526,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,33,1825,1372,1422,14264,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,25,2147,1616,1192,25331,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,21,2135,1478,841,25102,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,19,2239,1807,853,24743,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,23,1841,1646,1166,15736,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,24,2155,1831,325,24713,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,30,1807,1562,1579,15895,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,34,2036,1499,974,25185,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,26,2057,1685,1562,25581,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,17,1904,1623,1318,25418,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,27,2195,1415,816,25084,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,19,1926,1783,827,25090,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,42,2045,1649,1099,25264,24.5,14.5,1.69,1,fused
z0,tile_y1792_x1344,44,2259,1562,1711,25682,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,27,2060,1474,1444,25502,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,17,1890,1724,963,25174,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,15,2289,1539,1159,25309,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,17,1944,1831,635,24949,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,36,2158,1419,1961,25850,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,14,2014,1512,416,24782,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,28,1897,1712,963,25174,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,35,1916,1371,1510,24221,24.5,14.5,1.69,1,fused
z0,tile_y1792_x1344,26,1826,1634,501,15334,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,29,2032,1453,1137,25292,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,22,1889,1429,674,24980,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,14,1982,1716,436,24797,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,28,2263,1475,1416,25485,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,14,1832,1763,424,15364,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,35,1809,1723,1582,15796,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,27,1871,1515,1038,15506,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,22,2154,1747,333,24719,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,31,1946,1718,1429,25491,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,36,2179,1412,1384,24157,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,34,2098,1706,931,25155,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,35,2230,1717,366,24747,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,33,2035,1703,922,25149,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,21,2207,1715,355,24740,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,41,2107,1411,1776,24361,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,32,1970,1589,1369,25450,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,44,2136,1503,1810,25745,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,62,1947,1761,2122,24661,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,20,2017,1827,2122,24661,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,22,2140,1569,455,24813,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,32,1964,1521,1212,25346,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,27,2037,1701,484,24838,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,28,1841,1670,154,15327,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,33,1915,1411,428,23474,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,22,1974,1406,1178,23522,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,19,2288,1418,385,23444,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,26,2248,1520,1074,25251,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,25,2111,1485,535,24876,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,62,1914,1822,2048,25908,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,32,2144,1545,1864,25784,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,31,1826,1621,1721,15966,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,32,2215,1718,1267,25387,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,30,2188,1756,985,25193,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,33,1981,1599,1633,25630,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,23,1908,1608,752,25038,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,15,1956,1664,1048,25231,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,25,1841,1612,631,15334,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,36,1817,1642,501,15334,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,25,2008,1533,522,24863,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,26,1873,1674,511,24856,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,28,1994,1642,237,24638,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,17,2282,1636,499,24851,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,18,2029,1653,1562,25581,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,21,1972,1599,1174,25315,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,20,2109,1458,976,25187,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,23,1993,1463,240,24641,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,37,1979,1781,1050,24661,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,29,2044,1430,570,24902,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,14,1862,1666,1033,15624,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,37,2272,1431,1198,23444,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,14,1902,1653,873,25120,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,31,1829,1386,1464,14370,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,16,1890,1494,406,24773,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,47,1842,1638,1358,15335,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,34,2094,1652,1143,25298,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,33,1994,1707,1733,25695,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,35,1954,1568,1323,25422,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,21,2039,1395,882,23799,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,27,2240,1706,741,25030,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,34,1880,1490,1626,25623,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,35,1806,1576,1306,15308,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,20,2047,1582,442,24801,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,22,2044,1826,1139,25294,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,51,1969,1789,2122,24661,24.5,14.5,1.69,1,fused
z0,tile_y1792_x1344,25,2083,1652,1014,25209,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,28,2283,1651,1116,25275,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,26,2191,1506,1607,25613,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,31,2078,1757,277,24675,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,35,1859,1804,2072,25919,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,16,2136,1784,1529,25404,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,39,2190,1487,1743,25705,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,26,1848,1674,2026,15550,24.5,14.5,1.69,1,fused
z0,tile_y1792_x1344,23,1896,1544,1003,25203,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,34,2124,1812,1108,25269,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,24,2146,1580,455,24813,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,26,2136,1547,1643,25640,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,31,2086,1474,726,25018,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,14,2111,1607,930,25154,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,15,1911,1836,795,25063,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,18,1867,1622,1039,15334,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,27,2204,1799,1070,25247,24.5,14.5,1.69,1,fused
z0,tile_y1792_x1344,46,1938,1653,1941,25835,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,26,2223,1387,739,23565,24.5,14.5,1.69,1,fused
z0,tile_y1792_x1344,20,2068,1838,1142,25297,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,24,1865,1690,627,15487,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,14,2155,1832,1293,25404,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,21,1906,1749,513,24858,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,22,1850,1620,1039,15334,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,31,2267,1429,1198,23444,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,33,2198,1663,1569,25587,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,14,1858,1480,163,15336,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,26,1951,1455,636,24950,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,22,1936,1791,1320,24790,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,42,1821,1571,1162,15733,24.5,14.5,1.69,1,fused
z0,tile_y1792_x1344,14,1991,1669,1134,25289,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,22,2185,1615,1064,25241,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,45,1924,1459,1319,25419,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,28,2163,1505,982,25191,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,14,2268,1812,375,24753,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,14,1891,1489,196,24606,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,23,1993,1662,1177,25318,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,32,1864,1412,962,23813,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,25,1966,1450,1129,25286,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,32,2169,1566,1606,25612,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,23,1866,1704,508,24854,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,33,1815,1683,1655,15949,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,36,2126,1416,1674,23415,24.5,14.5,1.69,1,fused
z0,tile_y1792_x1344,27,1984,1556,1473,25521,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,16,2282,1541,384,24759,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,21,1875,1669,511,24856,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,18,2260,1811,375,24753,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,25,2059,1731,277,24675,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,35,2240,1618,1492,25217,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,15,1956,1753,2122,24661,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,17,2236,1602,613,24939,24.5,14.5,1.69,6,split
z0,tile_y1792_x1344,28,2037,1465,1182,25322,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,30,1836,1401,904,14000,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,33,2089,1609,1219,25353,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,34,2084,1459,976,25187,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,17,2052,1426,570,24902,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,23,1975,1422,593,24921,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,21,2262,1637,499,24851,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,21,2143,1464,733,25024,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,31,2186,1643,658,24971,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,23,2006,1643,237,24638,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,27,2096,1507,2029,25896,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,25,2008,1651,415,24781,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,40,2202,1477,1846,25773,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,61,1920,1749,2122,24661,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,36,2049,1700,443,24802,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,30,2193,1515,1110,25270,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,33,1873,1543,1624,16095,24.5,14.5,1.69,6,split
z0,tile_y1792_x1344,17,2275,1530,462,24819,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,33,2035,1727,1478,25525,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,20,1977,1439,759,25043,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,25,2060,1552,446,24805,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,16,1974,1520,798,25066,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,21,2183,1459,1151,25197,24.5,14.5,1.69,1,fused
z0,tile_y1792_x1344,30,1840,1439,1031,15667,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,34,1962,1390,1367,24137,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,26,1963,1358,918,23328,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,24,2222,1579,613,24939,24.5,14.5,1.69,6,split
z0,tile_y1792_x1344,29,2157,1545,323,24711,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,16,2240,1734,542,24882,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,22,1938,1509,1365,25448,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,15,2044,1710,922,25149,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,36,1948,1767,1731,25693,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,18,1993,1518,413,24779,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,27,2082,1839,289,24684,24.5,14.5,1.69,5,split
z0,tile_y1792_x1344,15,1833,1732,1879,16051,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,17,2059,1708,600,24926,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,28,1960,1764,2122,24661,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,24,2130,1474,1778,25724,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,29,1914,1371,1510,24221,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,33,1947,1762,225,24629,24.5,14.5,1.69,3,split
z0,tile_y1792_x1344,22,2094,1672,574,24906,24.5,14.5,1.69,2,split
z0,tile_y1792_x1344,21,1995,1596,831,25093,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,24,1850,1366,868,13777,24.5,14.5,1.69,4,split
z0,tile_y1792_x1344,20,1857,1414,1395,14000,24.5,14.5,1.69,6,split
z0,tile_y1344_x1792,45,1618,1825,1360,15942,23.5,14.0,1.68,3,split
z0,tile_y1344_x1792,23,1718,2038,524,16678,23.5,14.0,1.68,1,fused
z0,tile_y1344_x1792,33,1508,1992,981,17028,23.5,14.0,1.68,3,split
z0,tile_y1344_x1792,23,1716,1935,1922,7629,23.5,14.0,1.68,1,fused
z0,tile_y1344_x1792,20,1386,1888,186,8058,23.5,14.0,1.68,4,split
z0,tile_y1344_x1792,45,1825,2044,1922,7629,23.5,14.0,1.68,2,split
z0,tile_y1344_x1792,37,1814,1934,1922,7629,23.5,14.0,1.68,2,split
z0,tile_y1344_x1792,28,1517,2048,903,16969,23.5,14.0,1.68,4,split
z0,tile_y1344_x1792,20,1477,1923,465,16636,23.5,14.0,1.68,2,split
