site_row,kind,slab,tile,gz,gy,gx,tier,in_bounds,was_mega,mega_size_frac,mega_size_vox
6360,flagged,z3360,tile_y2240_x2688,3552,2356,2933,1,1,1,0.0677,634108
6360,control,z3360,tile_y2240_x2688,3552,2386,2933,1,1,0,0.0,0
6609,flagged,z3584,tile_y1792_x1792,3727,2121,2186,2,1,1,0.1047,951367
6609,control,z3584,tile_y1792_x1792,3727,2151,2186,2,1,0,0.0,0
6612,flagged,z3584,tile_y1792_x1792,3734,2219,2204,2,1,0,0.0,0
6612,control,z3584,tile_y1792_x1792,3734,2249,2204,2,1,0,0.0,0
6615,flagged,z3584,tile_y1792_x1792,3741,2219,2225,2,1,0,0.0,0
6615,control,z3584,tile_y1792_x1792,3741,2249,2225,2,1,0,0.0,0
6627,flagged,z3584,tile_y1792_x1792,3776,2207,2146,1,1,1,0.1047,951367
6627,control,z3584,tile_y1792_x1792,3776,2237,2146,1,1,0,0.0,0
6630,flagged,z3584,tile_y1792_x1792,3778,2132,2207,1,1,1,0.1047,951367
6630,control,z3584,tile_y1792_x1792,3778,2162,2207,1,1,0,0.0,0
6633,flagged,z3584,tile_y1792_x1792,3789,2242,2153,2,1,1,0.1047,951367
6633,control,z3584,tile_y1792_x1792,3789,2272,2153,2,1,0,0.0,0
6647,flagged,z3584,tile_y1792_x2240,3737,2174,2430,1,1,1,0.1584,1438801
6647,control,z3584,tile_y1792_x2240,3737,2204,2430,1,1,0,0.0,0
6648,flagged,z3584,tile_y1792_x2240,3748,2234,2517,1,1,0,0.0,0
6648,control,z3584,tile_y1792_x2240,3748,2264,2517,1,1,1,0.1584,1438801
6728,flagged,z3584,tile_y2240_x1792,3739,2370,2195,1,1,1,0.0432,392718
6728,control,z3584,tile_y2240_x1792,3739,2400,2195,1,1,1,0.0432,392718
6729,flagged,z3584,tile_y2240_x2240,3721,2285,2366,1,1,1,0.1584,1438801
6729,control,z3584,tile_y2240_x2240,3721,2315,2366,1,1,0,0.0,0
6731,flagged,z3584,tile_y2240_x2240,3726,2312,2361,1,1,0,0.0,0
6731,control,z3584,tile_y2240_x2240,3726,2342,2361,1,1,0,0.0,0
6732,flagged,z3584,tile_y2240_x2240,3733,2342,2397,1,1,1,0.1584,1438801
6732,control,z3584,tile_y2240_x2240,3733,2372,2397,1,1,0,0.0,0
6993,flagged,z3808,tile_y1344_x1344,3973,1474,1490,2,1,0,0.0,0
6993,control,z3808,tile_y1344_x1344,3973,1504,1490,2,1,0,0.0,0
6998,flagged,z3808,tile_y1344_x1344,3979,1379,1502,2,1,0,0.0,0
6998,control,z3808,tile_y1344_x1344,3979,1409,1502,2,1,0,0.0,0
7019,flagged,z3808,tile_y1344_x1344,4029,1530,1379,2,1,0,0.0,0
7019,control,z3808,tile_y1344_x1344,4029,1560,1379,2,0,0,0.0,0
7338,flagged,z3808,tile_y896_x1344,4012,1361,1502,1,1,0,0.0,0
7338,control,z3808,tile_y896_x1344,4012,1391,1502,1,1,0,0.0,0
7358,flagged,z3808,tile_y896_x896,3989,1339,1274,1,1,0,0.0,0
7358,control,z3808,tile_y896_x896,3989,1369,1274,1,1,1,0.2572,874585
7359,flagged,z3808,tile_y896_x896,4028,1372,1315,1,1,0,0.0,0
7359,control,z3808,tile_y896_x896,4028,1402,1315,1,1,0,0.0,0
7403,flagged,z4032,tile_y1344_x896,4067,1459,1199,2,1,1,0.2572,874585
7403,control,z4032,tile_y1344_x896,4067,1489,1199,2,1,1,0.2572,874585
7408,flagged,z4032,tile_y1344_x896,4077,1480,1201,2,1,1,0.2572,874585
7408,control,z4032,tile_y1344_x896,4077,1510,1201,2,1,1,0.2572,874585
7409,flagged,z4032,tile_y1344_x896,4079,1455,1272,2,1,0,0.0,0
7409,control,z4032,tile_y1344_x896,4079,1485,1272,2,1,0,0.0,0
7416,flagged,z4032,tile_y1344_x896,4087,1441,1196,1,1,1,0.2572,874585
7416,control,z4032,tile_y1344_x896,4087,1471,1196,1,1,1,0.2572,874585
7421,flagged,z4032,tile_y1344_x896,4092,1523,1099,2,1,0,0.0,0
7421,control,z4032,tile_y1344_x896,4092,1553,1099,2,0,0,0.0,0
7974,flagged,z4032,tile_y896_x896,4083,1355,1284,1,1,1,0.2572,874585
7974,control,z4032,tile_y896_x896,4083,1385,1284,1,1,0,0.0,0
7270,flagged,z3808,tile_y1792_x448,3937,2150,850,1,1,1,0.2541,1173423
7270,control,z3808,tile_y1792_x448,3937,2180,850,1,1,0,0.0,0
7271,flagged,z3808,tile_y1792_x448,3943,2096,789,1,1,1,0.2541,1173423
7271,control,z3808,tile_y1792_x448,3943,2126,789,1,1,0,0.0,0
7274,flagged,z3808,tile_y1792_x896,3857,2098,1007,1,1,1,0.0643,296906
7274,control,z3808,tile_y1792_x896,3857,2128,1007,1,1,0,0.0,0
7310,flagged,z3808,tile_y2240_x448,3850,2391,902,1,1,1,0.0405,186826
7310,control,z3808,tile_y2240_x448,3850,2421,902,1,1,0,0.0,0
7311,flagged,z3808,tile_y2240_x448,3891,2305,780,1,1,0,0.0,0
7311,control,z3808,tile_y2240_x448,3891,2335,780,1,1,0,0.0,0
7312,flagged,z3808,tile_y2240_x448,3909,2278,897,1,1,1,0.2541,1173423
7312,control,z3808,tile_y2240_x448,3909,2308,897,1,1,0,0.0,0
7313,flagged,z3808,tile_y2240_x448,3911,2420,912,1,1,0,0.0,0
7313,control,z3808,tile_y2240_x448,3911,2450,912,1,1,0,0.0,0
7314,flagged,z3808,tile_y2240_x448,3912,2290,907,1,1,1,0.2541,1173423
7314,control,z3808,tile_y2240_x448,3912,2320,907,1,1,0,0.0,0
7315,flagged,z3808,tile_y2240_x448,3919,2272,897,1,1,1,0.2541,1173423
7315,control,z3808,tile_y2240_x448,3919,2302,897,1,1,0,0.0,0
7316,flagged,z3808,tile_y2240_x448,3948,2428,843,1,1,0,0.0,0
7316,control,z3808,tile_y2240_x448,3948,2458,843,1,1,0,0.0,0
7317,flagged,z3808,tile_y2240_x448,3965,2293,878,1,1,1,0.2541,1173423
7317,control,z3808,tile_y2240_x448,3965,2323,878,1,1,0,0.0,0
7323,flagged,z3808,tile_y2240_x896,3938,2371,973,1,1,0,0.0,0
7323,control,z3808,tile_y2240_x896,3938,2401,973,1,1,0,0.0,0
8806,flagged,z4928,tile_y1344_x896,5120,1757,1069,2,1,0,0.0,0
8806,control,z4928,tile_y1344_x896,5120,1787,1069,2,1,0,0.0,0
8807,flagged,z4928,tile_y1344_x896,5123,1621,1247,2,1,0,0.0,0
8807,control,z4928,tile_y1344_x896,5123,1651,1247,2,1,0,0.0,0
8808,flagged,z4928,tile_y1344_x896,5123,1634,1197,2,1,0,0.0,0
8808,control,z4928,tile_y1344_x896,5123,1664,1197,2,1,0,0.0,0
8809,flagged,z4928,tile_y1344_x896,5124,1747,1115,2,1,1,0.0459,319450
8809,control,z4928,tile_y1344_x896,5124,1777,1115,2,1,0,0.0,0
8810,flagged,z4928,tile_y1344_x896,5124,1768,1053,2,1,0,0.0,0
8810,control,z4928,tile_y1344_x896,5124,1798,1053,2,1,0,0.0,0
8811,flagged,z4928,tile_y1344_x896,5128,1702,1115,1,1,1,0.0642,446757
8811,control,z4928,tile_y1344_x896,5128,1732,1115,1,1,0,0.0,0
8812,flagged,z4928,tile_y1344_x896,5128,1726,1139,2,1,1,0.0459,319450
8812,control,z4928,tile_y1344_x896,5128,1756,1139,2,1,0,0.0,0
8813,flagged,z4928,tile_y1344_x896,5130,1695,1093,2,1,1,0.0642,446757
8813,control,z4928,tile_y1344_x896,5130,1725,1093,2,1,0,0.0,0
8814,flagged,z4928,tile_y1344_x896,5132,1656,1096,2,1,1,0.0642,446757
8814,control,z4928,tile_y1344_x896,5132,1686,1096,2,1,0,0.0,0
8815,flagged,z4928,tile_y1344_x896,5132,1801,1027,2,1,1,0.0361,250953
8815,control,z4928,tile_y1344_x896,5132,1831,1027,2,1,0,0.0,0
8816,flagged,z4928,tile_y1344_x896,5137,1661,1204,2,1,0,0.0,0
8816,control,z4928,tile_y1344_x896,5137,1691,1204,2,1,0,0.0,0
8901,flagged,z5152,tile_y1344_x896,5242,1725,1042,1,1,1,0.0642,446757
8901,control,z5152,tile_y1344_x896,5242,1755,1042,1,1,0,0.0,0
8839,flagged,z4928,tile_y1792_x448,5063,2218,816,1,1,0,0.0,0
8839,control,z4928,tile_y1792_x448,5063,2248,816,1,1,0,0.0,0
8840,flagged,z4928,tile_y1792_x448,5069,2201,850,1,1,0,0.0,0
8840,control,z4928,tile_y1792_x448,5069,2231,850,1,1,0,0.0,0
8844,flagged,z4928,tile_y1792_x896,5025,2058,964,1,1,0,0.0,0
8844,control,z4928,tile_y1792_x896,5025,2088,964,1,1,0,0.0,0
8865,flagged,z4928,tile_y2240_x448,4997,2385,763,1,1,1,0.0559,255379
8865,control,z4928,tile_y2240_x448,4997,2415,763,1,1,0,0.0,0
8866,flagged,z4928,tile_y2240_x448,5036,2352,769,1,1,1,0.0559,255379
8866,control,z4928,tile_y2240_x448,5036,2382,769,1,1,0,0.0,0
8867,flagged,z4928,tile_y2240_x448,5038,2438,728,1,1,1,0.0666,304191
8867,control,z4928,tile_y2240_x448,5038,2468,728,1,1,1,0.0666,304191
8868,flagged,z4928,tile_y2240_x448,5064,2482,733,1,1,1,0.0666,304191
8868,control,z4928,tile_y2240_x448,5064,2512,733,1,1,0,0.0,0
8869,flagged,z4928,tile_y2240_x448,5075,2484,721,1,1,1,0.0666,304191
8869,control,z4928,tile_y2240_x448,5075,2514,721,1,1,1,0.0666,304191
8870,flagged,z4928,tile_y2240_x448,5099,2474,729,1,1,1,0.0666,304191
8870,control,z4928,tile_y2240_x448,5099,2504,729,1,1,0,0.0,0
8871,flagged,z4928,tile_y2240_x448,5099,2491,728,1,1,1,0.0666,304191
8871,control,z4928,tile_y2240_x448,5099,2521,728,1,1,0,0.0,0
8872,flagged,z4928,tile_y2240_x448,5100,2319,781,1,1,1,0.0559,255379
8872,control,z4928,tile_y2240_x448,5100,2349,781,1,1,1,0.0559,255379
8873,flagged,z4928,tile_y2240_x448,5104,2423,700,1,1,1,0.0666,304191
8873,control,z4928,tile_y2240_x448,5104,2453,700,1,1,0,0.0,0
9203,flagged,z6048,tile_y1344_x1344,6164,1811,1806,1,1,1,0.0306,230153
9203,control,z6048,tile_y1344_x1344,6164,1841,1806,1,1,0,0.0,0
9207,flagged,z6048,tile_y1344_x1792,6148,1708,1833,1,1,1,0.0726,545243
9207,control,z6048,tile_y1344_x1792,6148,1738,1833,1,1,0,0.0,0
9210,flagged,z6048,tile_y1344_x1792,6167,1763,2007,1,1,1,0.0726,545243
9210,control,z6048,tile_y1344_x1792,6167,1793,2007,1,1,1,0.0726,545243
9211,flagged,z6048,tile_y1344_x1792,6170,1747,1830,1,1,1,0.0726,545243
9211,control,z6048,tile_y1344_x1792,6170,1777,1830,1,1,0,0.0,0
9212,flagged,z6048,tile_y1344_x1792,6173,1756,1978,1,1,1,0.0726,545243
9212,control,z6048,tile_y1344_x1792,6173,1786,1978,1,1,0,0.0,0
9215,flagged,z6048,tile_y1344_x1792,6222,1678,1848,1,1,0,0.0,0
9215,control,z6048,tile_y1344_x1792,6222,1708,1848,1,1,0,0.0,0
9216,flagged,z6048,tile_y1344_x1792,6232,1796,1945,1,1,0,0.0,0
9216,control,z6048,tile_y1344_x1792,6232,1826,1945,1,1,0,0.0,0
9230,flagged,z6048,tile_y1792_x1344,6154,1825,1651,1,1,0,0.0,0
9230,control,z6048,tile_y1792_x1344,6154,1855,1651,1,1,1,0.0399,299548
9231,flagged,z6048,tile_y1792_x1344,6159,1880,1739,1,1,0,0.0,0
9231,control,z6048,tile_y1792_x1344,6159,1910,1739,1,1,0,0.0,0
9232,flagged,z6048,tile_y1792_x1344,6160,1879,1752,1,1,0,0.0,0
9232,control,z6048,tile_y1792_x1344,6160,1909,1752,1,1,0,0.0,0
9233,flagged,z6048,tile_y1792_x1344,6164,1952,1701,1,1,0,0.0,0
9233,control,z6048,tile_y1792_x1344,6164,1982,1701,1,1,0,0.0,0
9234,flagged,z6048,tile_y1792_x1344,6167,1868,1685,1,1,1,0.0538,403870
9234,control,z6048,tile_y1792_x1344,6167,1898,1685,1,1,0,0.0,0
9281,flagged,z6272,tile_y1344_x1344,6323,1791,1495,1,1,0,0.0,0
9281,control,z6272,tile_y1344_x1344,6323,1821,1495,1,1,0,0.0,0
9282,flagged,z6272,tile_y1344_x1344,6375,1717,1395,1,1,0,0.0,0
9282,control,z6272,tile_y1344_x1344,6375,1747,1395,1,1,0,0.0,0
9295,flagged,z6272,tile_y1344_x896,6305,1772,1190,1,1,1,0.2924,1856715
9295,control,z6272,tile_y1344_x896,6305,1802,1190,1,1,0,0.0,0
9296,flagged,z6272,tile_y1344_x896,6305,1799,1274,1,1,1,0.2924,1856715
9296,control,z6272,tile_y1344_x896,6305,1829,1274,1,1,0,0.0,0
9297,flagged,z6272,tile_y1344_x896,6308,1814,1230,1,1,1,0.2924,1856715
9297,control,z6272,tile_y1344_x896,6308,1844,1230,1,1,1,0.2924,1856715
9298,flagged,z6272,tile_y1344_x896,6332,1738,1245,1,1,1,0.2924,1856715
9298,control,z6272,tile_y1344_x896,6332,1768,1245,1,1,1,0.2924,1856715
9299,flagged,z6272,tile_y1344_x896,6345,1710,1299,1,1,0,0.0,0
9299,control,z6272,tile_y1344_x896,6345,1740,1299,1,1,0,0.0,0
9300,flagged,z6272,tile_y1344_x896,6350,1718,1246,1,1,1,0.2924,1856715
9300,control,z6272,tile_y1344_x896,6350,1748,1246,1,1,0,0.0,0
9301,flagged,z6272,tile_y1344_x896,6355,1706,1239,1,1,1,0.2924,1856715
9301,control,z6272,tile_y1344_x896,6355,1736,1239,1,1,1,0.2924,1856715
9302,flagged,z6272,tile_y1344_x896,6385,1788,1350,1,1,1,0.2924,1856715
9302,control,z6272,tile_y1344_x896,6385,1818,1350,1,1,1,0.2924,1856715
9338,flagged,z6272,tile_y1792_x896,6345,1949,1286,1,1,1,0.2924,1856715
9338,control,z6272,tile_y1792_x896,6345,1979,1286,1,1,0,0.0,0
9339,flagged,z6272,tile_y1792_x896,6358,1944,1264,1,1,1,0.2924,1856715
9339,control,z6272,tile_y1792_x896,6358,1974,1264,1,1,0,0.0,0
9371,flagged,z6496,tile_y1344_x1344,6695,1700,1490,1,1,0,0.0,0
9371,control,z6496,tile_y1344_x1344,6695,1730,1490,1,1,0,0.0,0
9390,flagged,z6496,tile_y1344_x896,6678,1822,1242,1,1,1,0.0855,452321
9390,control,z6496,tile_y1344_x896,6678,1852,1242,1,1,1,0.0855,452321
9391,flagged,z6496,tile_y1344_x896,6703,1820,1223,1,1,1,0.0855,452321
9391,control,z6496,tile_y1344_x896,6703,1850,1223,1,1,1,0.0855,452321
9392,flagged,z6496,tile_y1344_x896,6714,1750,1232,1,1,0,0.0,0
9392,control,z6496,tile_y1344_x896,6714,1780,1232,1,1,0,0.0,0
9424,flagged,z6496,tile_y1792_x896,6673,1898,1134,1,1,1,0.0942,497901
9424,control,z6496,tile_y1792_x896,6673,1928,1134,1,1,0,0.0,0
9425,flagged,z6496,tile_y1792_x896,6680,1875,1127,1,1,1,0.0942,497901
9425,control,z6496,tile_y1792_x896,6680,1905,1127,1,1,0,0.0,0
9426,flagged,z6496,tile_y1792_x896,6698,1943,1253,1,1,1,0.1394,737267
9426,control,z6496,tile_y1792_x896,6698,1973,1253,1,1,0,0.0,0
9655,flagged,z6720,tile_y1344_x1344,6757,1746,1475,1,1,0,0.0,0
9655,control,z6720,tile_y1344_x1344,6757,1776,1475,1,1,0,0.0,0
9674,flagged,z6720,tile_y1344_x896,6781,1769,1198,1,1,0,0.0,0
9674,control,z6720,tile_y1344_x896,6781,1799,1198,1,1,0,0.0,0
9744,flagged,z6720,tile_y1792_x896,6759,1840,1140,2,1,1,0.0942,497901
9744,control,z6720,tile_y1792_x896,6759,1870,1140,2,1,1,0.0942,497901
9745,flagged,z6720,tile_y1792_x896,6761,1905,1152,2,1,0,0.0,0
9745,control,z6720,tile_y1792_x896,6761,1935,1152,2,1,1,0.0942,497901
9746,flagged,z6720,tile_y1792_x896,6765,1911,1195,1,1,1,0.0855,452321
9746,control,z6720,tile_y1792_x896,6765,1941,1195,1,1,0,0.0,0
9859,flagged,z6944,tile_y1344_x1344,7049,1649,1682,1,1,1,0.1724,1420264
9859,control,z6944,tile_y1344_x1344,7049,1679,1682,1,1,0,0.0,0
9861,flagged,z6944,tile_y1344_x1344,7053,1684,1574,1,1,1,0.1724,1420264
9861,control,z6944,tile_y1344_x1344,7053,1714,1574,1,1,0,0.0,0
9863,flagged,z6944,tile_y1344_x1344,7054,1754,1581,1,1,0,0.0,0
9863,control,z6944,tile_y1344_x1344,7054,1784,1581,1,1,0,0.0,0
9867,flagged,z6944,tile_y1344_x1792,7068,1668,1890,1,1,1,0.1724,1420264
9867,control,z6944,tile_y1344_x1792,7068,1698,1890,1,1,0,0.0,0
9868,flagged,z6944,tile_y1344_x1792,7069,1820,1913,1,1,0,0.0,0
9868,control,z6944,tile_y1344_x1792,7069,1850,1913,1,1,0,0.0,0
9869,flagged,z6944,tile_y1344_x1792,7070,1668,1847,1,1,1,0.1724,1420264
9869,control,z6944,tile_y1344_x1792,7070,1698,1847,1,1,0,0.0,0
9870,flagged,z6944,tile_y1344_x1792,7086,1712,1934,1,1,1,0.1724,1420264
9870,control,z6944,tile_y1344_x1792,7086,1742,1934,1,1,0,0.0,0
9872,flagged,z6944,tile_y1344_x1792,7089,1662,1846,1,1,1,0.1724,1420264
9872,control,z6944,tile_y1344_x1792,7089,1692,1846,1,1,0,0.0,0
9942,flagged,z6944,tile_y1792_x1344,7167,1971,1589,1,1,0,0.0,0
9942,control,z6944,tile_y1792_x1344,7167,2001,1589,1,1,0,0.0,0
9944,flagged,z6944,tile_y1792_x1792,7111,1851,1829,1,1,0,0.0,0
9944,control,z6944,tile_y1792_x1792,7111,1881,1829,1,1,0,0.0,0
9947,flagged,z6944,tile_y1792_x1792,7150,1948,1927,1,1,0,0.0,0
9947,control,z6944,tile_y1792_x1792,7150,1978,1927,1,1,0,0.0,0
9948,flagged,z6944,tile_y1792_x1792,7159,1930,2006,1,1,0,0.0,0
9948,control,z6944,tile_y1792_x1792,7159,1960,2006,1,1,0,0.0,0
9969,flagged,z6944,tile_y1792_x448,7062,2235,815,1,1,1,0.4312,2019147
9969,control,z6944,tile_y1792_x448,7062,2265,815,1,1,1,0.4312,2019147
9970,flagged,z6944,tile_y1792_x448,7070,2205,801,1,1,1,0.4312,2019147
9970,control,z6944,tile_y1792_x448,7070,2235,801,1,1,0,0.0,0
9972,flagged,z6944,tile_y1792_x448,7094,2122,815,1,1,1,0.4312,2019147
9972,control,z6944,tile_y1792_x448,7094,2152,815,1,1,1,0.4312,2019147
9973,flagged,z6944,tile_y1792_x448,7105,2226,851,1,1,1,0.4312,2019147
9973,control,z6944,tile_y1792_x448,7105,2256,851,1,1,0,0.0,0
9974,flagged,z6944,tile_y1792_x448,7144,2117,926,1,1,1,0.4312,2019147
9974,control,z6944,tile_y1792_x448,7144,2147,926,1,1,0,0.0,0
9980,flagged,z6944,tile_y1792_x896,7045,2128,965,1,1,1,0.4312,2019147
9980,control,z6944,tile_y1792_x896,7045,2158,965,1,1,0,0.0,0
9981,flagged,z6944,tile_y1792_x896,7088,2062,1011,1,1,1,0.4312,2019147
9981,control,z6944,tile_y1792_x896,7088,2092,1011,1,1,1,0.4312,2019147
9982,flagged,z6944,tile_y1792_x896,7098,2062,986,1,1,1,0.4312,2019147
9982,control,z6944,tile_y1792_x896,7098,2092,986,1,1,0,0.0,0
10010,flagged,z6944,tile_y2240_x448,7101,2362,765,1,1,1,0.4312,2019147
10010,control,z6944,tile_y2240_x448,7101,2392,765,1,1,0,0.0,0
10011,flagged,z6944,tile_y2240_x448,7122,2442,866,1,1,1,0.0542,253841
10011,control,z6944,tile_y2240_x448,7122,2472,866,1,1,0,0.0,0
10012,flagged,z6944,tile_y2240_x448,7159,2451,790,1,1,1,0.4312,2019147
10012,control,z6944,tile_y2240_x448,7159,2481,790,1,1,1,0.4312,2019147
10013,flagged,z6944,tile_y2240_x448,7160,2337,769,1,1,1,0.4312,2019147
10013,control,z6944,tile_y2240_x448,7160,2367,769,1,1,1,0.4312,2019147
10047,flagged,z7168,tile_y1344_x896,7243,1795,1323,1,1,1,0.0437,294880
10047,control,z7168,tile_y1344_x896,7243,1825,1323,1,1,0,0.0,0
10048,flagged,z7168,tile_y1344_x896,7257,1715,1352,1,1,0,0.0,0
10048,control,z7168,tile_y1344_x896,7257,1745,1352,1,1,0,0.0,0
10059,flagged,z7168,tile_y1792_x1344,7209,2024,1406,2,1,0,0.0,0
10059,control,z7168,tile_y1792_x1344,7209,2054,1406,2,0,0,0.0,0
10062,flagged,z7168,tile_y1792_x1344,7213,1894,1396,2,1,0,0.0,0
10062,control,z7168,tile_y1792_x1344,7213,1924,1396,2,1,0,0.0,0
10063,flagged,z7168,tile_y1792_x1344,7214,1979,1441,2,1,0,0.0,0
10063,control,z7168,tile_y1792_x1344,7214,2009,1441,2,1,0,0.0,0
10066,flagged,z7168,tile_y1792_x1344,7217,1896,1398,1,1,0,0.0,0
10066,control,z7168,tile_y1792_x1344,7217,1926,1398,1,1,0,0.0,0
10068,flagged,z7168,tile_y1792_x1344,7219,2040,1483,2,1,0,0.0,0
10068,control,z7168,tile_y1792_x1344,7219,2070,1483,2,0,0,0.0,0
10069,flagged,z7168,tile_y1792_x1344,7220,1983,1476,2,1,0,0.0,0
10069,control,z7168,tile_y1792_x1344,7220,2013,1476,2,1,0,0.0,0
10071,flagged,z7168,tile_y1792_x1344,7222,2030,1518,1,1,0,0.0,0
10071,control,z7168,tile_y1792_x1344,7222,2060,1518,1,0,0,0.0,0
10088,flagged,z7168,tile_y1792_x1344,7265,2014,1377,2,1,0,0.0,0
10088,control,z7168,tile_y1792_x1344,7265,2044,1377,2,1,0,0.0,0
10089,flagged,z7168,tile_y1792_x1344,7266,2045,1404,2,1,0,0.0,0
10089,control,z7168,tile_y1792_x1344,7266,2075,1404,2,0,0,0.0,0
10149,flagged,z7168,tile_y1792_x896,7211,2011,1214,1,1,1,0.0346,233285
10149,control,z7168,tile_y1792_x896,7211,2041,1214,1,1,0,0.0,0
10861,flagged,z8512,tile_y1344_x2240,8710,1612,2549,1,1,0,0.0,0
10861,control,z8512,tile_y1344_x2240,8710,1642,2549,1,1,0,0.0,0
10862,flagged,z8512,tile_y1344_x2240,8710,1736,2381,1,1,0,0.0,0
10862,control,z8512,tile_y1344_x2240,8710,1766,2381,1,1,0,0.0,0
11005,flagged,z8736,tile_y1344_x1792,8789,1561,2119,1,1,1,0.0567,535504
11005,control,z8736,tile_y1344_x1792,8789,1591,2119,1,1,1,0.0567,535504
11011,flagged,z8736,tile_y1344_x2240,8831,1792,2471,1,1,0,0.0,0
11011,control,z8736,tile_y1344_x2240,8831,1822,2471,1,1,0,0.0,0
11055,flagged,z8736,tile_y1792_x2240,8770,1858,2328,2,1,0,0.0,0
11055,control,z8736,tile_y1792_x2240,8770,1888,2328,2,1,0,0.0,0
11056,flagged,z8736,tile_y1792_x2240,8772,1933,2336,2,1,0,0.0,0
11056,control,z8736,tile_y1792_x2240,8772,1963,2336,2,1,0,0.0,0
11063,flagged,z8736,tile_y1792_x2240,8791,1856,2544,2,1,0,0.0,0
11063,control,z8736,tile_y1792_x2240,8791,1886,2544,2,1,0,0.0,0
11064,flagged,z8736,tile_y1792_x2240,8791,1978,2276,2,1,0,0.0,0
11064,control,z8736,tile_y1792_x2240,8791,2008,2276,2,1,0,0.0,0
11069,flagged,z8736,tile_y1792_x2240,8806,2044,2537,2,1,0,0.0,0
11069,control,z8736,tile_y1792_x2240,8806,2074,2537,2,0,0,0.0,0
11071,flagged,z8736,tile_y1792_x2240,8811,2034,2314,1,1,0,0.0,0
11071,control,z8736,tile_y1792_x2240,8811,2064,2314,1,0,0,0.0,0
11073,flagged,z8736,tile_y1792_x2240,8815,2030,2542,2,1,0,0.0,0
11073,control,z8736,tile_y1792_x2240,8815,2060,2542,2,0,0,0.0,0
11078,flagged,z8736,tile_y1792_x2240,8820,2021,2425,2,1,0,0.0,0
11078,control,z8736,tile_y1792_x2240,8820,2051,2425,2,0,0,0.0,0
10889,flagged,z8512,tile_y1792_x1344,8628,2128,1813,1,1,1,0.0408,195376
10889,control,z8512,tile_y1792_x1344,8628,2158,1813,1,1,0,0.0,0
10891,flagged,z8512,tile_y1792_x1344,8677,2185,1647,1,1,0,0.0,0
10891,control,z8512,tile_y1792_x1344,8677,2215,1647,1,1,0,0.0,0
10892,flagged,z8512,tile_y1792_x1344,8698,2181,1664,1,1,0,0.0,0
10892,control,z8512,tile_y1792_x1344,8698,2211,1664,1,1,0,0.0,0
10900,flagged,z8512,tile_y1792_x1792,8600,2130,2030,1,1,0,0.0,0
10900,control,z8512,tile_y1792_x1792,8600,2160,2030,1,1,0,0.0,0
10902,flagged,z8512,tile_y1792_x1792,8677,2249,1852,1,1,1,0.1444,691179
10902,control,z8512,tile_y1792_x1792,8677,2279,1852,1,1,0,0.0,0
10903,flagged,z8512,tile_y1792_x1792,8688,2054,1884,1,1,0,0.0,0
10903,control,z8512,tile_y1792_x1792,8688,2084,1884,1,1,0,0.0,0
10979,flagged,z8512,tile_y2240_x1344,8576,2287,1644,1,1,1,0.0756,361728
10979,control,z8512,tile_y2240_x1344,8576,2317,1644,1,1,0,0.0,0
10980,flagged,z8512,tile_y2240_x1344,8580,2289,1635,1,1,1,0.0756,361728
10980,control,z8512,tile_y2240_x1344,8580,2319,1635,1,1,0,0.0,0
10981,flagged,z8512,tile_y2240_x1344,8596,2282,1704,1,1,1,0.0756,361728
10981,control,z8512,tile_y2240_x1344,8596,2312,1704,1,1,0,0.0,0
10982,flagged,z8512,tile_y2240_x1344,8601,2276,1693,1,1,1,0.0756,361728
10982,control,z8512,tile_y2240_x1344,8601,2306,1693,1,1,0,0.0,0
10983,flagged,z8512,tile_y2240_x1344,8658,2300,1663,1,1,0,0.0,0
10983,control,z8512,tile_y2240_x1344,8658,2330,1663,1,1,0,0.0,0
10984,flagged,z8512,tile_y2240_x1344,8671,2284,1792,1,1,0,0.0,0
10984,control,z8512,tile_y2240_x1344,8671,2314,1792,1,1,0,0.0,0
11000,flagged,z8736,tile_y1344_x1344,8851,1465,1503,1,1,0,0.0,0
11000,control,z8736,tile_y1344_x1344,8851,1495,1503,1,1,0,0.0,0
11216,flagged,z8736,tile_y896_x1344,8881,1340,1432,1,1,0,0.0,0
11216,control,z8736,tile_y896_x1344,8881,1370,1432,1,1,0,0.0,0
11217,flagged,z8736,tile_y896_x1344,8890,1368,1434,1,1,0,0.0,0
11217,control,z8736,tile_y896_x1344,8890,1398,1434,1,1,0,0.0,0
11218,flagged,z8736,tile_y896_x1344,8897,1351,1524,1,1,0,0.0,0
11218,control,z8736,tile_y896_x1344,8897,1381,1524,1,1,0,0.0,0
11219,flagged,z8736,tile_y896_x1344,8901,1356,1480,1,1,0,0.0,0
11219,control,z8736,tile_y896_x1344,8901,1386,1480,1,1,1,0.0492,194044
11221,flagged,z8736,tile_y896_x1344,8924,1333,1395,1,1,0,0.0,0
11221,control,z8736,tile_y896_x1344,8924,1363,1395,1,1,0,0.0,0
11223,flagged,z8736,tile_y896_x1344,8946,1338,1507,1,1,0,0.0,0
11223,control,z8736,tile_y896_x1344,8946,1368,1507,1,1,0,0.0,0
11224,flagged,z8736,tile_y896_x1344,8947,1349,1528,1,1,0,0.0,0
11224,control,z8736,tile_y896_x1344,8947,1379,1528,1,1,0,0.0,0
11230,flagged,z8736,tile_y896_x896,8840,1346,1362,1,1,0,0.0,0
