slab,tile,gz,gy,gx,lz,ly,lx,orig_id,assigned_A,assigned_B,thickness_ratio,confidence,tier,decision,scorable,predicted_agreement,mass_context
z6720,tile_y1792_x2240,6892,2204,2614,172,412,374,402,504,473,3.4,0.218,3,SPLIT,1,0.0805,0.7292
z6720,tile_y1792_x2240,6900,2204,2700,180,412,460,446,451,480,2.2,0.317,3,SPLIT,0,,
z6720,tile_y1792_x2240,6901,2152,2460,181,360,220,386,391,424,4.8,0.426,3,SPLIT,1,0.0711,0.581
z6720,tile_y1792_x2240,6901,2171,2647,181,379,407,409,402,371,2.4,0.163,3,SPLIT,1,0.0711,0.6138
z6720,tile_y1792_x2240,6917,1923,2644,197,131,404,559,316,550,2.4,0.254,3,SPLIT,0,,
z6720,tile_y1792_x2240,6917,2266,2664,197,474,424,521,402,451,1.8,0.305,3,SPLIT,1,0.0925,0.7467
z6720,tile_y1792_x2240,6919,2215,2601,199,423,361,402,508,502,2.4,0.449,3,SPLIT,1,0.0622,0.7576
z6720,tile_y1792_x2240,6921,2246,2350,201,454,110,538,483,548,2.2,0.412,3,SPLIT,0,,
z6720,tile_y1792_x2240,6930,2074,2326,210,282,86,535,541,566,2.4,0.483,3,SPLIT,1,0.0952,0.7042
z6720,tile_y1792_x2240,6932,1935,2597,212,143,357,525,556,559,5.2,0.614,3,SPLIT,1,0.1228,0.667
z6720,tile_y1792_x2240,6938,2258,2588,218,466,348,539,580,516,2.2,0.389,3,SPLIT,0,,
z6720,tile_y1792_x2240,6940,2050,2401,220,258,161,561,584,545,2.2,0.364,3,SPLIT,1,0.0686,0.7212
z6720,tile_y1792_x2240,6940,2220,2702,220,428,462,563,480,528,5.4,0.42,3,SPLIT,1,0.1068,0.7828
z6720,tile_y1792_x2240,6942,2256,2605,222,464,365,516,402,530,1.8,0.491,3,SPLIT,0,,
z6720,tile_y1792_x2688,6753,1976,2744,33,184,56,226,171,38,4.4,0.311,3,SPLIT,1,0.0598,0.6553
z6720,tile_y1792_x2688,6760,2170,3054,40,378,366,245,223,52,2.4,0.764,3,SPLIT,1,0.0489,0.6351
z6720,tile_y1792_x2688,6775,2196,2978,55,404,290,282,223,257,3.0,0.242,3,SPLIT,1,0.0594,0.6952
z6720,tile_y1792_x2688,6788,2213,2933,68,421,245,223,282,467,4.2,0.263,3,SPLIT,1,0.0423,0.6591
z6720,tile_y1792_x2688,6791,2045,2759,71,253,71,263,275,329,2.2,0.168,3,SPLIT,1,0.0577,0.7808
z6720,tile_y1792_x2688,6795,2117,2944,75,325,256,664,150,739,1.8,0.429,3,SPLIT,1,0.0504,0.6589
z6720,tile_y1792_x2688,6801,1935,2900,81,143,212,309,305,930,2.8,0.36,3,SPLIT,1,0.0561,0.705
z6720,tile_y1792_x2688,6801,2096,3058,81,304,370,267,286,52,1.8,0.637,3,SPLIT,1,0.0961,0.7023
z6720,tile_y1792_x2688,6810,2223,3066,90,431,378,338,63,145,2.4,0.57,3,SPLIT,0,,
z6720,tile_y1792_x2688,6828,2051,2803,108,259,115,485,407,472,4.0,0.175,3,SPLIT,1,0.0682,0.797
z6720,tile_y1792_x2688,6829,1886,2720,109,94,32,417,335,419,2.6,0.411,3,SPLIT,1,0.0641,0.742
z6720,tile_y1792_x2688,6831,2262,2799,111,470,111,418,432,312,2.2,0.718,3,SPLIT,0,,
z6720,tile_y1792_x2688,6850,2133,2746,130,341,58,428,496,78,2.2,0.461,3,SPLIT,1,0.0861,0.7428
z6720,tile_y1792_x2688,6856,2009,2776,136,217,88,615,295,486,3.6,0.568,3,SPLIT,0,,
z6720,tile_y1792_x2688,6856,2121,2741,136,329,53,496,390,428,3.4,0.411,3,SPLIT,1,0.0592,0.7421
z6720,tile_y1792_x2688,6863,2120,2754,143,328,66,390,78,496,2.2,0.369,3,SPLIT,1,0.0694,0.6918
z6720,tile_y1792_x2688,6864,2189,2762,144,397,74,558,554,78,1.8,0.493,3,SPLIT,0,,
z6720,tile_y1792_x2688,6867,2028,3077,147,236,389,423,514,521,2.2,0.656,3,SPLIT,1,0.0949,0.7701
z6720,tile_y1792_x2688,6878,2073,3073,158,281,385,701,655,730,1.8,0.519,3,SPLIT,1,0.0977,0.5894
z6720,tile_y1792_x2688,6880,1947,2857,160,155,169,574,417,16,2.8,0.857,3,SPLIT,0,,
z6720,tile_y1792_x2688,6899,2053,3087,179,261,399,655,629,701,1.8,0.848,3,SPLIT,1,0.0921,0.7274
z6720,tile_y1792_x2688,6913,1959,3007,193,167,319,1042,1072,609,2.8,0.274,3,SPLIT,1,0.0666,0.7645
z6720,tile_y1792_x2688,6913,2039,2828,193,247,140,663,613,721,1.8,0.46,3,SPLIT,1,0.141,0.7723
z6720,tile_y1792_x2688,6917,1936,2880,197,144,192,792,648,561,8.8,0.368,3,SPLIT,1,0.2229,0.7877
z6720,tile_y1792_x2688,6922,2142,2829,202,350,141,679,688,667,2.6,0.181,3,SPLIT,1,0.059,0.7465
z6720,tile_y1792_x2688,6923,1883,3029,203,91,341,625,732,534,2.0,0.185,3,SPLIT,0,,
z6720,tile_y1792_x2688,6924,2023,2903,204,231,215,662,592,716,2.2,0.21,3,SPLIT,1,0.1115,0.9069
z6720,tile_y1792_x2688,6933,2119,3142,213,327,454,646,678,856,1.8,0.275,3,SPLIT,1,0.0352,0.6174
z6720,tile_y1792_x2688,6933,2130,3091,213,338,403,678,646,730,5.2,0.184,3,SPLIT,0,,
z6720,tile_y1792_x2688,6935,1949,3012,215,157,324,1072,1067,1042,5.2,0.221,3,SPLIT,1,0.0519,0.7
z6720,tile_y1792_x2688,6942,2027,3012,222,235,324,659,671,707,7.2,0.123,3,SPLIT,1,0.1417,0.8117
z6720,tile_y1792_x3136,6759,2114,3216,39,322,80,49,5,32,2.0,0.679,3,SPLIT,1,0.1725,0.8017
z6720,tile_y1792_x3136,6764,2179,3182,44,387,46,206,216,194,3.17,0.4,3,SPLIT,1,0.502,0.9124
z6720,tile_y1792_x3136,6769,2058,3258,49,266,122,44,45,227,3.17,0.287,3,SPLIT,1,0.2108,0.8603
z6720,tile_y1792_x3136,6778,2087,3266,58,295,130,5,46,40,1.83,0.279,3,SPLIT,1,0.0878,0.8495
z6720,tile_y1792_x3136,6782,2040,3242,62,248,106,43,62,3,3.33,0.521,3,SPLIT,1,0.5929,0.8983
z6720,tile_y1792_x3136,6795,2127,3181,75,335,45,59,222,234,2.0,0.323,3,SPLIT,1,0.069,0.7391
z6720,tile_y1792_x3136,6801,2026,3230,81,234,94,62,74,76,2.83,0.377,3,SPLIT,1,0.2643,0.8745
z6720,tile_y1792_x3136,6808,1944,3170,88,152,34,79,72,60,2.0,0.764,3,SPLIT,1,0.1725,0.8443
z6720,tile_y1792_x3136,6812,2050,3238,92,258,102,320,235,84,2.67,0.444,3,SPLIT,1,0.2677,0.8707
z6720,tile_y1792_x3136,6812,2187,3187,92,395,51,71,211,86,2.67,0.393,3,SPLIT,1,0.1348,0.8466
z6720,tile_y1792_x3136,6815,2101,3233,95,309,97,82,38,93,3.67,0.408,3,SPLIT,1,0.0672,0.7883
z6720,tile_y1792_x3136,6818,1954,3172,98,162,36,252,60,273,2.0,0.37,3,SPLIT,1,0.1374,0.8488
z6720,tile_y1792_x3136,6819,2098,3247,99,306,111,38,82,96,2.0,0.669,3,SPLIT,1,0.1272,0.8344
z6720,tile_y1792_x3136,6828,2029,3176,108,237,40,92,258,101,2.0,0.51,3,SPLIT,1,0.0604,0.6638
z6720,tile_y1792_x3136,6834,2078,3233,114,286,97,306,102,244,1.67,0.4,3,SPLIT,1,0.0832,0.8147
z6720,tile_y1792_x3136,6838,2077,3246,118,285,110,102,306,38,4.33,0.513,3,SPLIT,1,0.1341,0.8479
z6720,tile_y1792_x3136,6844,1954,3171,124,162,35,277,273,285,1.67,0.502,3,SPLIT,1,0.4974,0.8786
z6720,tile_y1792_x3136,6846,1932,3195,126,140,59,98,90,295,2.5,0.271,3,SPLIT,1,0.37,0.9253
z6720,tile_y1792_x3136,6860,1909,3174,140,117,38,120,77,303,2.17,0.239,3,SPLIT,0,,
z6720,tile_y1792_x3136,6897,2025,3171,177,233,35,129,110,132,3.0,0.428,3,SPLIT,1,0.0649,0.6522
z6720,tile_y1792_x3136,6920,2045,3214,200,253,78,335,178,151,1.67,0.127,3,SPLIT,1,0.0574,0.6775
z6720,tile_y1792_x3136,6935,2174,3172,215,382,36,158,177,136,5.33,0.102,3,SPLIT,1,0.2294,0.8539
z6720,tile_y1792_x3136,6940,1935,3178,220,143,42,143,148,140,1.83,0.754,3,SPLIT,1,0.1284,0.6742
z6720,tile_y1792_x448,6754,2261,862,34,469,414,33,190,192,1.67,0.468,3,SPLIT,1,0.9015,1.1013
z6720,tile_y1792_x448,6761,2193,861,41,401,413,208,182,37,2.89,0.159,3,SPLIT,1,0.6246,1.089
z6720,tile_y1792_x448,6762,2168,843,42,376,395,250,181,233,1.67,0.275,3,SPLIT,1,0.934,1.2005
z6720,tile_y1792_x448,6774,2100,871,54,308,423,419,223,247,2.78,0.372,3,SPLIT,1,0.8427,1.0852
z6720,tile_y1792_x448,6786,2116,854,66,324,406,419,229,247,2.89,0.505,3,SPLIT,1,0.8953,1.0656
z6720,tile_y1792_x448,6814,2230,863,94,438,415,419,273,272,2.22,0.516,3,SPLIT,1,0.8087,0.9751
z6720,tile_y1792_x448,6817,2243,859,97,451,411,273,419,322,2.78,0.538,3,SPLIT,1,0.8674,1.0605
z6720,tile_y1792_x448,6830,2271,912,110,479,464,77,34,73,3.22,0.261,3,SPLIT,1,0.055,0.749
z6720,tile_y1792_x448,6840,2270,902,120,478,454,34,371,77,2.67,0.188,3,SPLIT,0,,
z6720,tile_y1792_x448,6867,2218,926,147,426,478,427,356,386,2.89,0.238,3,SPLIT,0,,
z6720,tile_y1792_x448,6868,2080,898,148,288,450,88,360,359,2.22,0.252,3,SPLIT,1,0.2425,0.9106
z6720,tile_y1792_x448,6890,2092,897,170,300,449,483,360,124,3.22,0.243,3,SPLIT,1,0.7864,1.0404
z6720,tile_y1792_x448,6895,2143,865,175,351,417,115,126,124,1.89,0.169,3,SPLIT,1,0.1163,0.868
z6720,tile_y1792_x448,6896,2182,911,176,390,463,414,120,427,3.44,0.321,3,SPLIT,1,0.5539,0.9655
z6720,tile_y1792_x896,6755,1902,1175,35,110,279,4,104,35,2.71,0.321,3,SPLIT,0,,
z6720,tile_y1792_x896,6760,1970,1148,40,178,252,81,123,4,2.0,0.249,3,SPLIT,0,,
z6720,tile_y1792_x896,6760,2129,1251,40,337,355,119,83,192,2.0,0.145,3,SPLIT,1,0.0498,0.7366
z6720,tile_y1792_x896,6777,2198,1208,57,406,312,994,1033,1032,2.0,0.226,3,SPLIT,1,0.0746,0.7889
z6720,tile_y1792_x896,6777,2271,1121,57,479,225,217,124,271,2.0,0.154,3,SPLIT,1,0.1309,0.8452
z6720,tile_y1792_x896,6778,1843,1315,58,51,419,139,189,129,6.86,0.434,3,SPLIT,0,,
z6720,tile_y1792_x896,6778,2179,1282,58,387,386,151,177,144,3.14,0.216,3,SPLIT,1,0.1755,0.8606
z6720,tile_y1792_x896,6783,2217,1094,63,425,198,1028,1188,1056,3.29,0.474,3,SPLIT,1,0.5549,0.923
z6720,tile_y1792_x896,6783,2269,1203,63,477,307,145,210,209,5.57,0.245,3,SPLIT,1,0.0478,0.7398
z6720,tile_y1792_x896,6784,2208,1059,64,416,163,1056,961,1065,2.86,0.299,3,SPLIT,1,0.1149,0.8202
z6720,tile_y1792_x896,6787,2150,1178,67,358,282,1047,1006,1027,2.57,0.554,3,SPLIT,1,0.7943,0.9999
z6720,tile_y1792_x896,6791,2112,1226,71,320,330,1188,1016,223,3.43,0.26,3,SPLIT,1,0.1987,0.8875
z6720,tile_y1792_x896,6797,2271,989,77,479,93,1060,1149,1187,3.57,0.271,3,SPLIT,1,0.2918,0.7823
z6720,tile_y1792_x896,6799,1848,1364,79,56,468,76,44,196,2.14,0.442,3,SPLIT,1,0.0523,0.6806
z6720,tile_y1792_x896,6801,2177,1109,81,385,213,1188,1037,1204,3.71,0.367,3,SPLIT,1,0.5461,0.9353
z6720,tile_y1792_x896,6803,2250,1313,83,458,417,256,136,202,2.0,0.425,3,SPLIT,1,0.6108,0.9623
z6720,tile_y1792_x896,6804,2264,1334,84,472,438,136,236,253,4.0,0.127,3,SPLIT,1,0.6086,0.9986
z6720,tile_y1792_x896,6807,2085,1212,87,293,316,1188,1218,1067,5.57,0.188,3,SPLIT,1,0.8502,1.0807
z6720,tile_y1792_x896,6808,2243,1160,88,451,264,269,1159,271,2.86,0.263,3,SPLIT,1,0.064,0.7025
z6720,tile_y1792_x896,6809,2196,1192,89,404,296,1095,1096,255,3.14,0.288,3,SPLIT,1,0.1434,0.8608
z6720,tile_y1792_x896,6823,2250,939,103,458,43,1272,293,1205,2.14,0.405,3,SPLIT,1,0.0534,0.7686
z6720,tile_y1792_x896,6826,2042,1294,106,250,398,322,349,313,2.14,0.503,3,SPLIT,1,0.1076,0.6276
z6720,tile_y1792_x896,6831,2106,1194,111,314,298,323,365,1251,3.71,0.156,3,SPLIT,0,,
z6720,tile_y1792_x896,6833,2044,1123,113,252,227,306,356,343,2.43,0.203,3,SPLIT,1,0.0406,0.7103
z6720,tile_y1792_x896,6834,2103,1337,114,311,441,345,284,155,2.0,0.371,3,SPLIT,1,0.0701,0.7681
z6720,tile_y1792_x896,6839,2196,988,119,404,92,1348,1424,1461,3.43,0.563,3,SPLIT,1,0.2148,0.8522
z6720,tile_y1792_x896,6843,2105,1109,123,313,213,1396,1639,1259,2.29,0.524,3,SPLIT,1,0.531,0.9439
z6720,tile_y1792_x896,6853,2182,977,133,390,81,1437,1438,1778,3.57,0.457,3,SPLIT,1,0.5843,0.908
z6720,tile_y1792_x896,6854,2244,1086,134,452,190,339,362,1461,4.0,0.209,3,SPLIT,1,0.131,0.799
z6720,tile_y1792_x896,6856,2072,1177,136,280,281,344,411,452,2.57,0.505,3,SPLIT,1,0.1306,0.8137
z6720,tile_y1792_x896,6857,2025,1183,137,233,287,358,443,375,3.71,0.18,3,SPLIT,1,0.0724,0.7701
z6720,tile_y1792_x896,6857,2249,953,137,457,57,1499,1446,1778,3.71,0.415,3,SPLIT,1,0.773,0.9862
z6720,tile_y1792_x896,6858,2224,1079,138,432,183,1461,351,513,4.86,0.132,3,SPLIT,1,0.172,0.8719
z6720,tile_y1792_x896,6859,2138,1133,139,346,237,1639,1392,344,6.43,0.402,3,SPLIT,1,0.0952,0.8229
z6720,tile_y1792_x896,6860,2032,1304,140,240,408,349,466,410,3.43,0.394,3,SPLIT,1,0.0882,0.7642
z6720,tile_y1792_x896,6864,2108,1052,144,316,156,1778,1526,1506,3.71,0.368,3,SPLIT,1,0.8484,1.0242
z6720,tile_y1792_x896,6864,2163,1102,144,371,206,445,1639,1495,2.29,0.325,3,SPLIT,1,0.4188,0.8746
z6720,tile_y1792_x896,6866,2056,1153,146,264,257,435,1573,344,2.57,0.156,3,SPLIT,1,0.1261,0.8479
z6720,tile_y1792_x896,6867,1853,1224,147,61,328,486,498,377,2.86,0.363,3,SPLIT,1,0.0503,0.7147
z6720,tile_y1792_x896,6868,2056,1064,148,264,168,1516,1660,1505,2.43,0.594,3,SPLIT,1,0.7203,0.9555
z6720,tile_y1792_x896,6870,2029,1082,150,237,186,1531,1418,1778,3.0,0.243,3,SPLIT,1,0.2141,0.8757
z6720,tile_y1792_x896,6877,1989,1308,157,197,412,2397,1712,1867,3.71,0.295,3,SPLIT,1,0.2006,0.8792
z6720,tile_y1792_x896,6879,2042,1138,159,250,242,1581,1789,2114,2.29,0.292,3,SPLIT,1,0.3442,0.8932
z6720,tile_y1792_x896,6882,2003,1084,162,211,188,65,1711,1617,2.29,0.265,3,SPLIT,1,0.1249,0.8576
z6720,tile_y1792_x896,6883,1921,1230,163,129,334,1673,1553,1719,3.71,0.353,3,SPLIT,1,0.4586,0.875
z6720,tile_y1792_x896,6883,2079,1320,163,287,424,438,418,436,3.29,0.585,3,SPLIT,1,0.2346,0.8403
z6720,tile_y1792_x896,6883,2090,1023,163,298,127,492,1575,1758,2.14,0.299,3,SPLIT,1,0.3533,0.9287
z6720,tile_y1792_x896,6883,2186,1017,163,394,121,1630,1438,1985,2.43,0.535,3,SPLIT,1,0.7992,0.9929
z6720,tile_y1792_x896,6883,2189,1053,163,397,157,1723,1630,576,2.29,0.428,3,SPLIT,1,0.2735,0.8739
z6720,tile_y1792_x896,6885,1862,1241,165,70,345,498,486,1764,3.86,0.232,3,SPLIT,1,0.0483,0.7788
z6720,tile_y1792_x896,6888,2096,1023,168,304,127,1758,1575,492,2.0,0.215,3,SPLIT,0,,
z6720,tile_y1792_x896,6889,2178,995,169,386,99,1619,1848,1438,3.57,0.565,3,SPLIT,1,0.4666,0.8864
z6720,tile_y1792_x896,6890,1946,1286,170,154,390,1604,1963,1657,2.29,0.199,3,SPLIT,1,0.1195,0.8419
z6720,tile_y1792_x896,6890,1970,1344,170,178,448,535,1646,1815,4.86,0.165,3,SPLIT,1,0.136,0.8606
z6720,tile_y1792_x896,6893,2091,942,173,299,46,2560,1868,481,1.86,0.505,3,SPLIT,1,0.3887,0.8634
z6720,tile_y1792_x896,6897,2140,1012,177,348,116,1722,470,1741,2.29,0.633,3,SPLIT,1,0.114,0.7899
z6720,tile_y1792_x896,6897,2146,1192,177,354,296,385,397,643,3.0,0.286,3,SPLIT,1,0.0467,0.7342
z6720,tile_y1792_x896,6902,1956,1231,182,164,335,1877,1965,1920,3.71,0.333,3,SPLIT,1,0.9038,1.0553
z6720,tile_y1792_x896,6904,2019,1276,184,227,380,1867,1879,1515,3.71,0.287,3,SPLIT,1,0.8323,1.0727
z6720,tile_y1792_x896,6905,1945,1129,185,153,233,590,2047,1919,3.43,0.395,3,SPLIT,1,0.1057,0.8198
z6720,tile_y1792_x896,6909,2039,997,189,247,101,1954,1847,1955,3.71,0.221,3,SPLIT,0,,
z6720,tile_y1792_x896,6910,2068,1099,190,276,203,1970,1912,1836,3.43,0.652,3,SPLIT,0,,
z6720,tile_y1792_x896,6911,2132,1179,191,340,283,385,643,698,1.86,0.405,3,SPLIT,0,,
z6720,tile_y1792_x896,6914,2045,1340,194,253,444,2397,436,766,2.57,0.514,3,SPLIT,0,,
z6720,tile_y1792_x896,6917,1874,1279,197,82,383,2250,1931,2366,5.29,0.273,3,SPLIT,1,0.6673,0.9627
z6720,tile_y1792_x896,6917,2101,1083,197,309,187,1836,2130,1995,5.29,0.245,3,SPLIT,1,0.789,1.0313
z6720,tile_y1792_x896,6919,1848,1125,199,56,229,1929,2015,2220,3.71,0.714,3,SPLIT,0,,
z6720,tile_y1792_x896,6921,1905,1289,201,113,393,2250,2271,1854,2.0,0.473,3,SPLIT,1,0.8816,1.0033
z6720,tile_y1792_x896,6921,2065,1281,201,273,385,1867,605,2464,4.71,0.32,3,SPLIT,1,0.2134,0.8708
z6720,tile_y1792_x896,6926,2070,989,206,278,93,2560,2225,2070,2.57,0.196,3,SPLIT,1,0.802,1.0822
z6720,tile_y1792_x896,6927,2099,1115,207,307,219,692,1971,745,3.57,0.124,3,SPLIT,1,0.1058,0.8581
z6720,tile_y1792_x896,6929,1854,1100,209,62,204,2220,1929,2481,3.71,0.364,3,SPLIT,1,0.8119,0.9724
z6720,tile_y1792_x896,6930,1926,1196,210,134,300,2231,2210,2123,2.43,0.255,3,SPLIT,1,0.6924,1.0688
z6720,tile_y1792_x896,6931,2013,1118,211,221,222,1910,1840,2288,4.0,0.214,3,SPLIT,1,0.7781,0.986
z6720,tile_y1792_x896,6931,2054,1022,211,262,126,2168,678,2560,4.29,0.354,3,SPLIT,1,0.8267,1.0378
z6720,tile_y1792_x896,6932,1881,1146,212,89,250,2015,2311,2305,3.71,0.548,3,SPLIT,1,0.7386,0.9461
z6720,tile_y1792_x896,6933,2060,1043,213,268,147,2362,2168,2257,2.86,0.453,3,SPLIT,1,0.4258,0.9138
z6720,tile_y1792_x896,6933,2150,1143,213,358,247,512,643,626,2.29,0.314,3,SPLIT,0,,
z6720,tile_y1792_x896,6934,1878,1217,214,86,321,2136,2208,2076,2.57,0.41,3,SPLIT,0,,
z6720,tile_y1792_x896,6936,2055,1012,216,263,116,2560,2350,2279,2.71,0.188,3,SPLIT,1,0.8966,1.1055
z6720,tile_y1792_x896,6939,1828,1308,219,36,412,723,1850,488,4.0,0.289,3,SPLIT,1,0.1258,0.8382
z6720,tile_y1792_x896,6942,2046,1333,222,254,437,751,766,2397,2.14,0.254,3,SPLIT,1,0.0552,0.7134
z6720,tile_y2240_x1344,6758,2437,1493,38,197,149,67,65,23,2.8,0.205,3,SPLIT,1,0.052,0.7185
z6720,tile_y2240_x1344,6759,2360,1458,39,120,114,108,79,95,2.4,0.347,3,SPLIT,0,,
z6720,tile_y2240_x1344,6764,2413,1477,44,173,133,33,73,67,2.2,0.349,3,SPLIT,0,,
z6720,tile_y2240_x1344,6770,2319,1524,50,79,180,744,159,625,1.8,0.292,3,SPLIT,1,0.0569,0.7881
z6720,tile_y2240_x1344,6777,2316,1592,57,76,248,769,712,767,2.6,0.586,3,SPLIT,1,0.4091,0.8151
z6720,tile_y2240_x1344,6777,2439,1597,57,199,253,180,67,167,2.0,0.482,3,SPLIT,1,0.0832,0.766
z6720,tile_y2240_x1344,6778,2557,1537,58,317,193,157,217,18,4.2,0.357,3,SPLIT,1,0.2972,0.8762
z6720,tile_y2240_x1344,6784,2373,1575,64,133,231,96,789,89,5.2,0.146,3,SPLIT,0,,
z6720,tile_y2240_x1344,6784,2519,1666,64,279,322,260,185,198,2.0,0.317,3,SPLIT,0,,
z6720,tile_y2240_x1344,6785,2321,1800,65,81,456,98,148,213,2.4,0.598,3,SPLIT,1,0.1466,0.8044
z6720,tile_y2240_x1344,6785,2323,1499,65,83,155,815,744,113,2.0,0.269,3,SPLIT,1,0.1388,0.8446
z6720,tile_y2240_x1344,6785,2382,1670,65,142,326,187,196,140,1.8,0.222,3,SPLIT,1,0.0562,0.709
z6720,tile_y2240_x1344,6786,2314,1592,66,74,248,767,769,129,1.8,0.56,3,SPLIT,1,0.3321,0.8043
z6720,tile_y2240_x1344,6788,2485,1604,68,245,260,114,174,734,1.8,0.256,3,SPLIT,1,0.09,0.8214
z6720,tile_y2240_x1344,6791,2367,1525,71,127,181,758,742,759,1.8,0.36,3,SPLIT,1,0.0593,0.7936
z6720,tile_y2240_x1344,6791,2376,1613,71,136,269,140,264,151,2.6,0.582,3,SPLIT,1,0.1003,0.6947
z6720,tile_y2240_x1344,6792,2353,1691,72,113,347,196,134,271,2.0,0.208,3,SPLIT,1,0.0565,0.7187
z6720,tile_y2240_x1344,6793,2389,1383,73,149,39,32,433,135,2.0,0.26,3,SPLIT,0,,
z6720,tile_y2240_x1344,6794,2354,1812,74,114,468,148,130,263,2.8,0.493,3,SPLIT,0,,
z6720,tile_y2240_x1344,6795,2299,1392,75,59,48,208,145,125,1.8,0.249,3,SPLIT,1,0.1242,0.8635
z6720,tile_y2240_x1344,6795,2387,1524,75,147,180,166,89,256,4.4,0.252,3,SPLIT,0,,
z6720,tile_y2240_x1344,6797,2296,1769,77,56,425,244,207,281,8.2,0.315,3,SPLIT,1,0.0681,0.7655
z6720,tile_y2240_x1344,6800,2544,1575,80,304,231,216,115,164,1.8,0.241,3,SPLIT,1,0.0688,0.7598
z6720,tile_y2240_x1344,6802,2546,1677,82,306,333,198,260,199,2.4,0.49,3,SPLIT,1,0.0905,0.6987
z6720,tile_y2240_x1344,6803,2320,1515,83,80,171,801,847,804,2.4,0.268,3,SPLIT,1,0.162,0.8434
z6720,tile_y2240_x1344,6808,2291,1496,88,51,152,276,300,417,1.8,0.666,3,SPLIT,1,0.0944,0.7743
z6720,tile_y2240_x1344,6808,2408,1772,88,168,428,187,342,136,2.4,0.544,3,SPLIT,1,0.0682,0.7097
z6720,tile_y2240_x1344,6813,2309,1756,93,69,412,244,281,302,1.8,0.333,3,SPLIT,1,0.1222,0.8121
z6720,tile_y2240_x1344,6814,2312,1499,94,72,155,825,417,860,2.4,0.334,3,SPLIT,0,,
z6720,tile_y2240_x1344,6815,2529,1393,95,289,49,268,274,322,1.8,0.235,3,SPLIT,1,0.0991,0.835
z6720,tile_y2240_x1344,6816,2317,1734,96,77,390,302,213,244,2.4,0.483,3,SPLIT,0,,
z6720,tile_y2240_x1344,6817,2536,1476,97,296,132,163,401,221,2.6,0.314,3,SPLIT,0,,
z6720,tile_y2240_x1344,6818,2368,1662,98,128,318,196,271,129,2.0,0.941,3,SPLIT,1,0.0578,0.7228
z6720,tile_y2240_x1344,6826,2285,1495,106,45,151,300,417,874,4.6,0.286,3,SPLIT,1,0.1056,0.7688
z6720,tile_y2240_x1344,6828,2648,1770,108,408,426,219,394,291,2.6,0.246,3,SPLIT,1,0.1757,0.921
z6720,tile_y2240_x1344,6829,2302,1415,109,62,71,303,245,358,2.2,0.472,3,SPLIT,0,,
z6720,tile_y2240_x1344,6839,2597,1518,119,357,174,257,335,305,2.0,0.4,3,SPLIT,1,0.1382,0.8511
z6720,tile_y2240_x1344,6843,2648,1782,123,408,438,332,291,394,1.8,0.154,3,SPLIT,1,0.1606,0.8828
z6720,tile_y2240_x1344,6851,2441,1722,131,201,378,351,188,407,2.4,0.947,3,SPLIT,1,0.0577,0.727
z6720,tile_y2240_x1344,6861,2398,1521,141,158,177,573,282,256,1.8,0.691,3,SPLIT,0,,
z6720,tile_y2240_x1344,6864,2627,1768,144,387,424,440,316,463,4.6,0.604,3,SPLIT,1,0.1253,0.7851
z6720,tile_y2240_x1344,6865,2482,1612,145,242,268,114,990,285,5.2,0.501,3,SPLIT,0,,
z6720,tile_y2240_x1344,6869,2332,1421,149,92,77,488,375,339,1.8,0.199,3,SPLIT,1,0.0423,0.7651
z6720,tile_y2240_x1344,6872,2501,1460,152,261,116,388,504,334,1.8,0.599,3,SPLIT,1,0.0973,0.7399
z6720,tile_y2240_x1344,6881,2493,1478,161,253,134,388,504,408,3.0,0.813,3,SPLIT,0,,
z6720,tile_y2240_x1344,6889,2296,1398,169,56,54,501,171,532,2.4,0.556,3,SPLIT,1,0.1057,0.6665
z6720,tile_y2240_x1344,6899,2355,1670,179,115,326,518,377,508,1.8,0.312,3,SPLIT,1,0.0698,0.7014
z6720,tile_y2240_x1344,6902,2528,1441,182,288,97,483,479,521,3.2,0.794,3,SPLIT,1,0.1115,0.8208
z6720,tile_y2240_x1344,6911,2345,1443,191,105,99,511,399,539,3.8,0.547,3,SPLIT,0,,
z6720,tile_y2240_x1344,6915,2353,1695,195,113,351,518,538,302,1.8,0.446,3,SPLIT,1,0.1503,0.7985
z6720,tile_y2240_x1344,6917,2275,1694,197,35,350,534,507,553,2.2,0.382,3,SPLIT,1,0.0643,0.6731
z6720,tile_y2240_x1344,6925,2573,1474,205,333,130,544,18,581,2.2,0.51,3,SPLIT,1,0.2508,0.8686
z6720,tile_y2240_x1344,6926,2286,1446,206,46,102,540,501,580,2.4,0.384,3,SPLIT,0,,
z6720,tile_y2240_x1344,6939,2308,1523,219,68,179,573,588,593,2.0,0.239,3,SPLIT,1,0.0768,0.7382
z6720,tile_y2240_x1792,6761,2339,2101,41,99,309,18,45,100,3.0,0.169,3,SPLIT,1,0.1004,0.8172
z6720,tile_y2240_x1792,6766,2361,2205,46,121,413,18,100,84,2.8,0.384,3,SPLIT,1,0.0852,0.7845
z6720,tile_y2240_x1792,6769,2683,1865,49,443,73,19,113,13,1.8,0.285,3,SPLIT,0,,
z6720,tile_y2240_x1792,6776,2386,1969,56,146,177,102,132,166,3.4,0.112,3,SPLIT,1,0.0917,0.7723
z6720,tile_y2240_x1792,6780,2395,1874,60,155,82,130,205,180,2.2,0.711,3,SPLIT,0,,
