z,theta_deg,counted,pitch_ref_um,ratio_naive,ratio_va,void_fraction,n_fragment,n_ambiguous
11024,6.0,34.0,203.04999999999998,0.7124745220464924,0.8195275403608738,0.15482728451410926,4,3
11024,12.0,44.0,224.60000000000036,0.7327352265144225,0.8798511382758052,0.20390728676559297,10,3
11024,18.0,50.0,216.0,0.7640608418818536,1.07944948076481,0.3432646023421223,13,0
11024,24.0,45.0,207.29999999999927,0.6284569003267402,0.8242034952554266,0.2833522362361816,4,2
11024,30.0,53.0,172.79999999999973,0.6366366366366355,0.7875212822673557,0.2425560058538782,3,5
11024,36.0,38.0,216.0,0.5764571203831811,0.7742519714749275,0.2902080198535233,1,3
11024,42.0,36.0,241.89999999999986,0.7309077174870952,0.8069834032970999,0.11694909446053155,4,4
11024,48.0,40.0,155.55000000000007,0.5864306617844574,0.7793623057700622,0.31074954086317724,3,4
11024,54.0,38.0,267.84999999999945,0.9719862676846515,0.9719862676846515,0.0,5,0
11024,60.0,41.0,224.60000000000036,0.9998262795596203,0.9998262795596204,0.0,7,0
11024,66.0,31.0,190.09999999999945,0.6178160317027639,0.7495294057794036,0.19963630528961857,0,2
11024,72.0,32.0,250.5999999999999,0.9894871921425394,0.9894871921425394,0.0,7,2
11024,78.0,29.0,302.39999999999964,1.0485562264602128,1.0485562264602128,0.0,7,0
11024,84.0,25.0,276.50000000000045,0.753348518369172,0.894914683721293,0.19417475728155353,3,1
11024,90.0,30.0,216.0,0.7274523451357238,0.8741282324533596,0.1968176902367749,1,1
11024,96.0,28.0,246.20000000000027,0.8547127234855071,0.8547127234855071,0.0,2,1
11024,102.0,27.0,164.2,0.723725880701296,0.9195635941259435,0.2463768115942029,1,0
11024,108.0,24.0,198.70000000000027,0.7058092207503894,0.7058092207503895,0.0,2,4
11024,114.0,27.0,250.55000000000018,0.9986861044473158,0.9986861044473158,0.0,4,0
11024,120.0,20.0,241.90000000000055,0.8103581119560501,0.9317105111119687,0.17797601382609152,2,1
11024,126.0,28.0,190.10000000000002,0.9477920227920228,0.9477920227920228,0.0,0,1
11024,132.0,33.0,155.5,0.7972129008202834,0.8812013806604503,0.12242688615414007,3,1
11024,138.0,27.0,198.80000000000018,0.9313899010931815,0.9313899010931815,0.0,4,0
11024,144.0,30.0,164.15000000000003,0.8260435624963309,0.8260435624963307,0.0,2,2
11024,150.0,34.0,181.45000000000016,0.9610175168041383,0.961017516804138,0.0,5,0
11024,156.0,23.0,250.5,0.7552004823635815,0.7552004823635815,0.0,2,3
11024,162.0,29.0,215.99999999999955,0.685901998357513,0.7575739251375688,0.12112375932260416,4,4
11024,168.0,27.0,250.50000000000003,0.7275240410472648,0.8248874903955216,0.14899238345806476,7,2
11024,174.0,16.0,479.5499999999993,0.6503502727168694,1.033819289121236,0.4290094006219961,3,0
11024,180.0,31.0,345.59999999999854,0.7938528568358779,0.9888412017167345,0.2549334225595243,7,1
11024,186.0,42.0,250.54999999999973,0.6908434407260903,0.7288777757768011,0.06977846305826439,3,7
11024,192.0,45.0,241.9000000000001,0.6366347925256604,0.7959040425827493,0.26038465645503844,4,5
11024,198.0,46.0,207.35000000000036,0.596084680884307,0.748441417299975,0.2587517965796923,5,6
11024,204.0,34.0,362.89999999999964,0.7920528951084856,0.9285241263056491,0.17433339248509705,9,1
11024,210.0,31.0,211.64999999999964,0.4813880033603202,0.8014744055653606,0.46876583693545987,1,2
11024,216.0,38.0,254.90000000000055,0.7133850844761316,0.8653646857020352,0.21724999812353166,7,3
11024,222.0,33.0,233.25000000000028,0.6023570749419934,0.7374858079073319,0.22382087315568375,6,6
11024,228.0,25.0,216.0,0.44515889699517747,0.8434732353446522,0.5351798229048638,1,1
11024,234.0,22.0,172.79999999999998,0.3408222911549012,0.8133156475974498,0.6215600925200795,0,1
11024,240.0,14.0,233.29999999999995,0.3166088288323219,0.9175234563739535,0.7163613642900355,0,0
11024,246.0,19.0,181.39999999999986,0.35744954470971324,1.092979006786325,0.7433832234060543,5,0
11024,252.0,12.0,203.04999999999998,0.9843456480901689,0.9843456480901689,0.0,2,1
11024,258.0,11.0,207.39999999999998,0.8860494018952928,0.8860494018952928,0.0,1,0
11024,264.0,14.0,177.15,0.823666162966407,1.0400050320795071,0.28353152898832,3,0
11024,270.0,9.0,203.05,0.6380427002775694,0.8360172011528432,0.33117883581977375,0,0
11024,276.0,9.0,194.39999999999998,0.5465621192715003,1.0201749271137024,0.6235740180264076,0,0
11024,282.0,13.0,138.2000000000001,0.540119652466705,0.8963727984832615,0.5013644490448855,0,0
11024,288.0,6.0,146.90000000000003,0.311966870774785,0.9444920702957565,0.8161215651135004,0,0
11024,294.0,16.0,164.20000000000002,0.3319560795016616,0.9103257103257105,0.7335518251377401,2,0
11024,300.0,29.0,164.10000000000036,0.5563687379435329,0.8196803196803213,0.36664123775240176,2,2
11024,306.0,34.0,233.25,0.847542761874736,0.9414285544700197,0.12784146956312056,8,2
11024,312.0,34.0,224.6,0.7705751765893037,0.8623049301023059,0.1320337828071117,4,2
11024,318.0,42.0,198.75000000000068,0.8064632997608896,1.0127204236501641,0.2468085106382978,10,1
11024,324.0,41.0,233.30000000000018,0.894262501986669,0.894262501986669,0.0,8,1
11024,330.0,31.0,250.50000000000006,0.6861012696252972,0.842373028442497,0.23497894793906643,4,1
11024,336.0,33.0,267.8000000000002,0.7290501410681587,0.9149110183967788,0.25291884595916986,7,1
11024,342.0,41.0,259.1999999999998,0.8512110726643592,0.8512110726643594,0.0,6,1
11024,348.0,28.0,414.6999999999998,0.9633943979822112,0.9633943979822113,0.0,7,2
11024,354.0,31.0,298.0999999999999,0.7838548514330789,0.9033509941543331,0.16165413533834586,8,2
11056,0.0,35.0,272.2000000000007,0.7935661749394038,0.7935661749394038,0.0,5,3
11056,6.0,34.0,285.10000000000036,0.8231278075456647,0.8231278075456647,0.0,7,2
11056,12.0,25.0,250.60000000000036,0.520167383470883,0.8065658191181211,0.42637532220865537,3,2
11056,18.0,45.0,224.70000000000073,0.757483818770229,0.7574838187702291,0.0,7,5
11056,24.0,40.0,220.30000000000018,0.6217060935945651,0.8156087447474135,0.3046453961701639,9,5
11056,30.0,37.0,207.3000000000011,0.5406504638114331,0.810013623258814,0.396788154082764,4,4
11056,36.0,49.0,224.69999999999982,0.7751439715013863,0.9031350482315106,0.1761436388998176,8,2
11056,42.0,42.0,172.79999999999927,0.5412363061457325,0.8580041850402514,0.4392853095606845,5,3
11056,48.0,36.0,233.30000000000018,0.7142444085381415,0.8797134238310715,0.23238501782971963,7,2
11056,54.0,38.0,211.6500000000001,0.7565007595389155,0.7565007595389156,0.0,8,5
11056,60.0,29.0,151.14999999999998,0.47260093046323687,0.8484505351992723,0.5331550450470199,4,4
11056,66.0,35.0,155.54999999999973,0.5850729426936397,0.7242679828120624,0.24645616796179107,1,6
11056,72.0,29.0,198.70000000000027,0.7035174038848948,0.7639673322196601,0.10595595595595594,5,4
11056,78.0,30.0,155.5,0.5731732789443291,0.6860697688099301,0.2067164366059574,1,5
11056,84.0,25.0,198.69999999999982,0.6732398183912713,0.7919489836588276,0.18171815370901706,4,3
11056,90.0,26.0,164.20000000000005,0.6230953353961121,0.7330986520133942,0.17829051649370461,2,5
11056,96.0,28.0,164.10000000000014,0.6731715893108304,0.798526268226135,0.18548374990617733,7,4
11056,102.0,23.0,216.00000000000023,0.7205534686063215,0.8249750913317843,0.16301076556814947,3,2
11056,108.0,29.0,172.79999999999973,0.7722964538351276,0.7722964538351276,0.0,3,5
11056,114.0,26.0,146.89999999999964,0.5965668587851227,0.7505207309884045,0.25691402628129295,0,2
11056,120.0,26.0,172.80000000000018,0.6753246753246761,0.8681068129999622,0.2813271604938272,5,2
11056,126.0,27.0,172.80000000000013,0.7692282327337482,0.7692282327337482,0.0,1,2
11056,132.0,23.0,146.90000000000003,0.5492302940650554,0.6572195529965573,0.21725952571276316,2,5
11056,138.0,27.0,164.20000000000016,0.6796253430012424,0.852331058348554,0.2595021308046736,3,2
11056,144.0,22.0,207.30000000000018,0.7530091637084131,0.7530091637084131,0.0,0,2
11056,150.0,27.0,177.0999999999999,0.6836860165856445,0.845615151997453,0.2484267042203933,4,2
11056,156.0,23.0,345.5999999999999,0.9945945945945943,1.1499999999999997,0.18644067796610173,5,0
11056,162.0,24.0,337.0,0.8839537476228989,0.8839537476228989,0.0,4,1
11056,168.0,23.0,622.0499999999993,1.3215729018968474,1.3215729018968474,0.0,8,0
11056,174.0,29.0,319.60000000000036,0.8623291558508026,0.9595312289710443,0.1350529798149302,10,2
11056,180.0,27.0,285.0999999999999,0.5999579124579123,0.8743312774729953,0.41184347923126585,5,2
11056,186.0,47.0,324.00000000000057,1.0220340006845792,1.0220340006845792,0.0,10,2
11056,192.0,51.0,190.10000000000036,0.6569786746718541,0.8184627073572258,0.2520766115191873,8,4
11056,198.0,37.0,215.9500000000001,0.676509311353544,0.676509311353544,0.0,6,8
11056,204.0,32.0,298.0999999999997,0.7849772057734393,0.7849772057734393,0.0,5,3
11056,210.0,41.0,241.89999999999992,0.9279732776930488,1.0185472358867447,0.11414156886021179,8,1
11056,216.0,45.0,190.10000000000036,0.7711063837458775,0.7711063837458775,0.0,5,3
11056,222.0,40.0,198.75,0.7499044932956651,0.8705126169580238,0.1794070713090959,8,2
11056,228.0,33.0,263.5499999999997,0.88883835725637,0.88883835725637,0.0,7,3
11056,234.0,34.0,285.1999999999998,1.0812185005129111,1.0812185005129111,0.0,11,2
11056,240.0,25.0,241.90000000000055,0.730630293218641,0.8453549162682789,0.16990242931103147,4,2
11056,246.0,30.0,181.5,0.76387817230398,0.8585755057632571,0.13930555955431437,1,2
11056,252.0,22.0,172.80000000000018,0.5534591194968559,0.8888888888888897,0.4129032258064516,5,1
11056,258.0,15.0,146.90000000000003,0.3437114913662669,0.7681715182150952,0.5889687100893998,1,2
11056,264.0,15.0,172.8,0.4037697640003116,0.9933698693136089,0.6652792674532152,1,0
11056,270.0,10.0,168.49999999999994,0.2988860508017595,0.8784734893905425,0.710903073631859,1,0
11056,276.0,6.0,345.55,1.1059074543272436,1.1059074543272438,0.0,1,0
11056,282.0,9.0,211.6500000000001,0.3259022900502153,0.84155069582505,0.67332954626145,0,1
11056,288.0,11.0,185.75000000000045,0.34549082270187176,0.775368093503341,0.6048216748424489,1,0
11056,294.0,12.0,354.25000000000006,0.5747818033086123,1.0742444152431014,0.5386417859577368,3,1
11056,300.0,17.0,241.8999999999997,0.5427131036121039,0.8080762428767923,0.3721951086511983,1,1
11056,306.0,23.0,181.5,0.5368441358024691,0.8521300700157177,0.4027388241490552,1,1
11056,312.0,25.0,198.75000000000045,0.609845904597089,0.8985568837369134,0.40435034219001614,2,0
11056,318.0,26.0,190.10000000000036,0.5726367986282496,0.8654374813958798,0.41350755816708523,1,1
11056,324.0,32.0,190.0,0.6772939433434705,0.7478382799719561,0.1179938317267751,2,4
11056,330.0,28.0,216.0,0.649352043719602,0.7666954008417421,0.2041679948119895,2,4
11056,336.0,33.0,241.89999999999986,0.8069201843765159,0.955462728012639,0.20949341512190575,5,1
11056,342.0,33.0,229.00000000000034,0.7084997468639264,0.7879672592669839,0.1250047905568542,4,3
11056,348.0,34.0,241.9000000000001,0.7157302979671403,0.856809492556594,0.21120425270905732,1,1
11056,354.0,38.0,354.2000000000003,1.1396010431130836,1.1396010431130836,0.0,12,0
11088,0.0,32.0,241.89999999999998,0.7459861611703255,0.9105109626423259,0.23274492584881645,6,1
11088,6.0,37.0,177.10000000000014,0.62139761595433,0.7479568075974802,0.2233410493827161,2,4
11088,12.0,29.0,207.40000000000055,0.539634118987593,0.7213653481733807,0.2946253074060868,3,4
11088,18.0,34.0,311.0,0.8933233080165924,0.9925842485684785,0.12968409727825647,8,1
11088,24.0,47.0,185.70000000000005,0.7022432132339926,0.7809712143310934,0.1326728144475573,6,4
11088,30.0,45.0,241.9000000000001,0.8910125235327825,0.8910125235327825,0.0,5,1
11088,36.0,41.0,233.29999999999998,0.8170442121087876,0.8170442121087876,0.0,8,5
11088,42.0,33.0,289.4499999999996,0.911031841787755,0.911031841787755,0.0,7,3
11088,48.0,31.0,233.30000000000018,0.7808488355772454,0.8683275303157648,0.12918660287081335,6,3
11088,54.0,30.0,181.4000000000001,0.6273560435759988,0.8044345898004439,0.2675465966490445,4,3
11088,60.0,30.0,224.5999999999999,0.8376637907456671,0.8376637907456673,0.0,5,2
11088,66.0,41.0,181.4000000000001,0.9793139772203574,0.9793139772203574,0.0,5,1
11088,72.0,20.0,345.59999999999945,1.037604143210987,1.0376041432109868,0.0,4,0
11088,78.0,21.0,237.64999999999964,1.0196132512028424,1.0196132512028424,0.0,4,1
11088,84.0,19.0,267.79999999999995,1.175483990204685,1.175483990204685,0.0,4,0
11088,90.0,14.0,401.75,1.220210654199525,1.220210654199525,0.0,5,0
11088,96.0,15.0,285.10000000000036,1.014277921400281,1.014277921400281,0.0,1,0
11088,102.0,20.0,168.45000000000005,1.0610188174159518,1.0610188174159518,0.0,4,1
11088,108.0,16.0,237.54999999999995,0.8020172819446935,0.8020172819446935,0.0,1,2
11088,114.0,16.0,250.5999999999999,0.8468540773438653,0.8468540773438651,0.0,3,2
11088,120.0,21.0,181.39999999999986,0.8366423614161465,0.8366423614161463,0.0,1,1
11088,126.0,21.0,259.1999999999998,1.0994808814915056,1.0994808814915056,0.0,3,0
11088,132.0,21.0,190.0,0.8031562632098068,0.9273462557523358,0.17901169970070524,2,1
11088,138.0,20.0,207.35000000000002,0.7907406877746952,0.7907406877746952,0.0,1,1
11088,144.0,23.0,177.15,0.7801051130108463,0.7801051130108463,0.0,1,2
11088,150.0,19.0,194.39999999999998,0.6956980336020493,0.6956980336020492,0.0,0,4
11088,156.0,22.0,250.5,0.8516063233044366,0.8516063233044364,0.0,4,1
11088,162.0,21.0,259.2,0.7283236994219653,0.8467689244267445,0.18083277888667101,1,1
11088,168.0,30.0,276.5,0.9727124547064274,0.9727124547064272,0.0,3,1
11088,174.0,22.0,522.7,1.3342847860391722,1.3342847860391722,0.0,7,0
11088,180.0,30.0,397.4000000000001,1.050128161086595,1.050128161086595,0.0,6,1
11088,186.0,38.0,233.30000000000018,0.7506117230693686,0.8054036375529195,0.08955223880597009,7,4
11088,192.0,45.0,224.6500000000001,0.7758948204602759,0.8877380319907974,0.16328634464446096,9,2
11088,198.0,53.0,198.79999999999927,0.8462767965430521,0.9073482428114984,0.08462637228094516,8,3
11088,204.0,42.0,267.79999999999995,0.9922280935451714,0.9922280935451714,0.0,12,2
11088,210.0,33.0,241.9000000000001,0.7635732323232326,0.7635732323232326,0.0,6,4
11088,216.0,38.0,276.5,0.9767774802915367,0.9767774802915367,0.0,8,1
11088,222.0,33.0,216.0,0.6962025316455697,0.7917448822046228,0.14482559067688378,1,3
11088,228.0,30.0,198.80000000000018,0.6469318465326672,0.8296469409899013,0.2471258633496303,5,2
11088,234.0,21.0,457.9,1.1096250822188116,1.3589265273243736,0.24947612085769985,8,0
11088,240.0,15.0,254.9000000000001,0.5341351996982525,0.9248240330890358,0.5118926905582756,4,1
11088,246.0,15.0,233.29999999999973,0.5273826029296517,1.0829336221568922,0.5681395748402919,3,0
11088,252.0,23.0,164.14999999999964,0.5994157385429967,0.9953992986896552,0.435217788210746,6,1
11088,258.0,17.0,181.39999999999995,0.50627134226425,0.894555159110028,0.47807032386882814,3,1
11088,264.0,12.0,276.5,0.5549515797220225,0.938932593808365,0.47727272727272735,2,0
11088,270.0,16.0,211.64999999999992,0.5350819672131146,0.9093936301627368,0.46044694381324486,1,1
11088,276.0,15.0,138.25,0.34584691843933196,0.714334923614819,0.5752232028542653,0,2
11088,282.0,18.0,207.3499999999999,0.5646743776145482,0.9390969592511978,0.47639129687768456,2,0
11088,288.0,18.0,263.4499999999998,0.6453373252134857,0.8266106540231483,0.26463696928635955,3,1
11088,294.0,16.0,155.5,0.3302318790565562,0.8752858399296394,0.6990621527118965,0,1
11088,300.0,27.0,203.00000000000023,0.6990358126721772,0.8458333333333342,0.2047448218073267,2,2
11088,306.0,26.0,168.5,0.606165426017655,0.769433418806421,0.24112822111093793,0,2
11088,312.0,27.0,181.40000000000032,0.6764730256070286,0.7851680854133616,0.16769139230464097,4,3
11088,318.0,31.0,168.5,0.6866250410778837,0.9468351218097448,0.32634762736927,5,1
11088,324.0,22.0,215.99999999999977,0.611787728197337,0.8675173886850313,0.36042323277802785,1,1
11088,330.0,29.0,319.70000000000005,1.122447002990351,1.122447002990351,0.0,10,2
11088,336.0,33.0,228.94999999999993,0.8828560911911282,0.9705632988631251,0.12034002089111408,11,2
11088,342.0,26.0,276.5,0.7812771691879673,0.8842340901822834,0.1510235179437765,5,2
11088,348.0,37.0,224.64999999999998,0.8409473753433526,0.9197390842498949,0.11091671411563747,10,2
11088,354.0,34.0,233.30000000000018,0.776061284988896,0.8785442140705303,0.14273413564548748,2,2
11120,0.0,24.0,259.1999999999998,0.8430981906891639,0.9498854786990374,0.15292233787029622,4,0
11120,6.0,27.0,276.5,0.9516131088195179,0.9516131088195179,0.0,4,2
11120,12.0,27.0,233.29999999999995,0.7739497966555675,0.7739497966555675,0.0,3,2
11120,18.0,29.0,233.30000000000018,0.7714947089947096,0.7714947089947096,0.0,1,1
11120,24.0,30.0,194.35000000000014,0.6228268358730316,0.8005409710017579,0.29030217083015164,2,2
11120,30.0,40.0,181.4000000000001,0.7202557026860698,0.7202557026860698,0.0,5,5
11120,36.0,35.0,229.0,0.8308626873717164,0.898885225310096,0.10183061501868841,5,2
11120,42.0,29.0,354.20000000000005,1.1100568439708647,1.1100568439708647,0.0,8,1
11120,48.0,25.0,129.60000000000036,0.4693407500760519,0.7780045623724354,0.4808597959756116,2,4
11120,54.0,29.0,207.35000000000036,0.8581571417358246,0.8581571417358246,0.0,4,2
11120,60.0,20.0,224.60000000000002,0.8187667462588631,0.9772865720999043,0.21181367238725127,2,0
11120,66.0,17.0,315.35,0.861189869960884,0.861189869960884,0.0,4,0
11120,72.0,24.0,207.29999999999973,0.7781531531531521,0.7781531531531521,0.0,3,5
11120,78.0,20.0,216.0,0.8881031186398864,0.8881031186398866,0.0,1,1
11120,84.0,18.0,241.89999999999998,0.8234582143465021,1.1427746574982938,0.34075865075904704,5,0
11120,90.0,19.0,129.5999999999999,0.655172413793103,0.7983141514021717,0.2214230599647266,0,2
11120,96.0,16.0,198.7,0.8931340600067422,0.8931340600067422,0.0,1,1
11120,102.0,20.0,164.20000000000005,0.7788634854378144,0.7788634854378144,0.0,2,2
11120,108.0,9.0,332.65,0.9454611485686314,0.9454611485686316,0.0,0,0
11120,114.0,11.0,224.5999999999999,0.6808311287477952,0.9165306425285649,0.3401092767757477,0,0
11120,120.0,14.0,181.5,0.7069526750688591,0.7069526750688591,0.0,0,3
11120,126.0,14.0,216.0,0.6433768775796775,0.9138436432866941,0.35839168636546087,2,0
11120,132.0,11.0,388.79999999999984,0.8669072039567028,0.8669072039567031,0.0,2,1
11120,138.0,12.0,224.5999999999999,0.5874711190548844,1.0295668118267243,0.5544554455445543,3,0
11120,144.0,14.0,336.9999999999999,1.1948841332151445,1.1948841332151445,0.0,3,0
11120,150.0,18.0,267.8000000000002,1.038968876627296,1.0389688766272962,0.0,6,1
11120,156.0,15.0,328.2999999999993,0.9178253252320405,0.9178253252320405,0.0,3,0
11120,162.0,17.0,345.5999999999999,0.9604551176210948,0.9604551176210948,0.0,2,0
11120,168.0,15.0,375.9000000000001,0.8469777083458514,0.8469777083458514,0.0,1,1
11120,174.0,17.0,397.4000000000003,0.806942105326024,0.9935584446143898,0.2470186966280863,1,0
11120,180.0,23.0,466.5,1.315518446316254,1.315518446316254,0.0,8,0
11120,186.0,26.0,203.05000000000013,0.6101156253069766,0.8569735731446015,0.3670694327743523,1,0
11120,192.0,16.0,535.7000000000003,1.308759982287643,1.308759982287643,0.0,6,0
11120,198.0,17.0,431.95000000000005,0.6660664964420641,0.7656851193393326,0.17618737432382692,2,2
11120,204.0,26.0,349.9000000000002,0.8494859608004264,0.8494859608004264,0.0,5,1
11120,210.0,18.0,380.0999999999999,0.7083048636561275,0.8248896819464202,0.1880853081590206,3,2
11120,216.0,27.0,181.45000000000005,0.6265498609201652,0.8054434406622225,0.27489591243551814,2,2
11120,222.0,20.0,276.5,0.7356853980417198,0.7356853980417198,0.0,1,2
11120,228.0,23.0,207.30000000000018,0.7309254802164621,0.8091746856066399,0.1326989455017575,2,1
11120,234.0,16.0,324.0,0.9456230276718776,0.9456230276718776,0.0,3,0
11120,240.0,20.0,220.3,0.886109044104338,0.886109044104338,0.0,4,2
11120,246.0,19.0,216.0,0.9332150897059828,0.9332150897059828,0.0,2,1
11120,252.0,17.0,298.0999999999999,1.1958045258264702,1.1958045258264702,0.0,4,0
11120,258.0,20.0,190.10000000000008,0.785796957671958,1.013920742439597,0.2750898177828453,5,0
11120,264.0,16.0,190.09999999999997,0.5877033659234068,0.753804213135068,0.2668846408440816,2,2
11120,270.0,23.0,172.79999999999995,0.8550222662048489,0.8550222662048489,0.0,0,0
11120,276.0,16.0,267.8000000000002,0.8935602268935608,0.8935602268935608,0.0,1,1
11120,282.0,22.0,190.0999999999999,0.9098662025454147,0.9098662025454148,0.0,3,2
11120,288.0,21.0,198.69999999999982,0.9043955091247986,0.9043955091247986,0.0,0,1
11120,294.0,24.0,198.69999999999982,1.0146167102827588,1.0146167102827588,0.0,1,0
11120,300.0,24.0,164.1,0.8257988761217815,0.8257988761217814,0.0,0,2
11120,306.0,15.0,211.6500000000002,0.6555676010531212,0.6555676010531212,0.0,0,4
11120,312.0,20.0,259.1999999999998,1.0526315789473677,1.0526315789473677,0.0,4,0
11120,318.0,17.0,198.70000000000016,0.6907488446280321,0.7930273506280086,0.17678780773739744,2,1
11120,324.0,16.0,155.55000000000018,0.5027117103469178,0.5704070407040711,0.15496746746746737,0,5
11120,330.0,20.0,207.4000000000001,0.8082303885273375,0.8082303885273376,0.0,4,3
11120,336.0,19.0,190.05000000000007,0.6665651391388622,0.7463107638888893,0.1470959595959596,2,3
11120,342.0,21.0,194.4000000000001,0.7110584710779791,0.7110584710779791,0.0,1,4
11120,348.0,20.0,328.29999999999995,1.0382012522927073,1.0382012522927073,0.0,3,0
11120,354.0,19.0,293.8000000000002,0.8055936386070748,0.9459431979936288,0.1992163363725416,3,0
11152,0.0,7.0,302.4000000000001,0.5257562962595004,0.9387139689578715,0.556850529029486,0,0
11152,6.0,14.0,246.20000000000005,0.7986838446565949,1.063859995678879,0.32483904261070423,4,0
11152,12.0,16.0,319.7000000000003,1.082330039567509,1.082330039567509,0.0,4,0
11152,18.0,14.0,319.7000000000003,0.8691717642489568,0.8691717642489568,0.0,2,1
11152,24.0,13.0,315.35000000000014,0.7525493111582274,0.9803314362236362,0.3080745099567437,2,0
11152,30.0,23.0,228.95000000000016,0.8916932663895221,0.8916932663895221,0.0,6,1
11152,36.0,25.0,181.5,0.8623474856512979,0.8623474856512979,0.0,3,2
11152,42.0,18.0,224.69999999999993,0.6804050871408382,0.9343467011642947,0.36103292130706155,0,0
11152,48.0,19.0,276.5,0.8837878303584947,1.178390381768427,0.31098486185115926,8,1
11152,54.0,19.0,224.59999999999945,0.8190944163995451,0.8190944163995451,0.0,5,2
11152,60.0,15.0,216.0,0.7170203819682652,0.8802912568602945,0.2449857066493132,2,1
11152,66.0,10.0,233.29999999999995,0.912218963831867,0.912218963831867,0.0,0,0
11152,72.0,19.0,133.9,0.6855749279150611,0.6855749279150611,0.0,1,3
11152,78.0,17.0,172.79999999999995,0.8947368421052629,0.8947368421052629,0.0,2,1
11152,84.0,8.0,371.5,0.8018346148657763,0.8018346148657763,0.0,1,1
11152,90.0,10.0,267.9000000000001,0.7790508316854718,0.7790508316854718,0.0,1,1
11152,96.0,8.0,306.70000000000005,0.8671190274243711,0.8671190274243711,0.0,2,1
11152,102.0,9.0,155.54999999999995,0.43791544801914367,0.8527441067186452,0.5624897247887417,0,0
11152,108.0,10.0,237.6,0.8500894454382826,1.1956521739130435,0.4087745366387738,3,0
11152,114.0,12.0,190.10000000000014,0.8148889047653073,0.8148889047653073,0.0,1,1
11152,120.0,9.0,189.99999999999994,1.0150175105360002,1.0150175105360002,0.0,1,0
11152,126.0,10.0,185.70000000000005,0.7081839676607431,0.7081839676607431,0.0,1,2
11152,132.0,11.0,138.20000000000005,0.5845574098285012,0.5845574098285012,0.0,0,3
11152,138.0,8.0,306.69999999999993,1.156758285795106,1.156758285795106,0.0,3,0
11152,144.0,9.0,233.30000000000007,0.8556932105306058,0.8556932105306058,0.0,0,1
11152,150.0,7.0,367.2,0.9311356638290164,0.9311356638290164,0.0,1,0
11152,156.0,10.0,181.5,0.623347185493011,0.7926802637900162,0.2943007838253608,0,1
11152,162.0,11.0,216.0,0.8233418809342297,1.1751904243743199,0.40452468349689114,3,0
11152,168.0,7.0,293.79999999999995,0.8593155893536121,0.8593155893536121,0.0,2,1
11152,174.0,6.0,898.5,1.1885182653938577,1.1885182653938577,0.0,2,0
11152,180.0,10.0,276.5,0.6531084656084656,0.6531084656084656,0.0,1,2
11152,186.0,7.0,406.1,0.937349556500808,0.937349556500808,0.0,0,0
11152,192.0,16.0,121.0,0.5139231769796395,0.8360323012480029,0.49762760209538964,1,2
11152,198.0,14.0,362.9000000000001,0.9018869934141626,0.9018869934141626,0.0,4,0
11152,204.0,21.0,319.6500000000001,1.1613279932181695,1.1613279932181695,0.0,6,0
11152,210.0,20.0,207.4000000000001,0.8028179917937606,0.9267824027526426,0.1811711094083962,5,1
11152,216.0,22.0,181.39999999999964,0.6977411007762767,0.8005295675198574,0.16536058647213897,5,2
11152,222.0,10.0,604.8,1.0852713178294573,1.0852713178294573,0.0,3,0
11152,228.0,13.0,496.7999999999997,1.3102594794181488,1.3102594794181488,0.0,4,0
11152,234.0,11.0,211.64999999999986,0.518697991511546,0.6753546253589763,0.29292929292929304,0,2
11152,240.0,12.0,185.79999999999995,0.5084722570640151,1.1002763521515988,0.6501631301945656,1,0
11152,246.0,9.0,267.8000000000002,0.5364583333333337,0.6804053863309153,0.2883550295857988,0,2
11152,252.0,9.0,306.69999999999993,0.757949365698281,0.757949365698281,0.0,2,2
11152,258.0,8.0,233.30000000000018,0.5386902184893356,0.7826560992997027,0.4064182707185739,0,1
11152,264.0,10.0,73.50000000000003,0.2505710292162412,0.6543220867088047,0.658612490383943,0,2
11152,270.0,7.0,276.50000000000006,0.6310315597287429,1.0769530380592032,0.5541620381983013,1,0
11152,276.0,9.0,354.25,1.0336191664910603,1.0336191664910603,0.0,3,1
11152,282.0,7.0,250.5,0.5832169227699062,0.9142812451118411,0.4859039947752259,1,0
11152,288.0,12.0,181.40000000000003,0.7565951826491956,0.7565951826491956,0.0,0,1
11152,294.0,11.0,250.5,0.9577352194918493,0.9577352194918493,0.0,2,1
11152,300.0,12.0,172.79999999999995,0.7692535984567441,0.7692535984567441,0.0,1,1
11152,306.0,11.0,285.14999999999986,1.1344738412572106,1.1344738412572106,0.0,4,0
11152,312.0,9.0,371.50000000000006,1.1907051282051284,1.1907051282051284,0.0,2,0
11152,318.0,8.0,337.0,0.981255686988171,0.9812556869881712,0.0,0,0
11152,324.0,9.0,328.3000000000002,1.0522435897435902,1.0522435897435902,0.0,1,0
11152,330.0,11.0,181.39999999999986,0.7128210624084588,0.7128210624084588,0.0,0,0
11152,336.0,9.0,388.8,1.0945945945945947,1.0945945945945947,0.0,3,0
11152,342.0,11.0,328.3000000000002,1.0581633849038918,1.0581633849038918,0.0,2,0
11152,348.0,13.0,181.39999999999998,0.6756052141527001,0.8123320702721322,0.23235925176029737,2,1
11152,354.0,15.0,233.25000000000006,0.9417520153964176,0.9417520153964176,0.0,3,1
11184,156.0,3.0,1235.6000000000004,1.40196671709531,1.40196671709531,0.0,1,0
